state,week_end,count,WEEK,SEASON,one
CO,2020-03-14,14,11,2019-20,1
CO,2020-03-21,12,12,2019-20,1
CO,2020-04-04,12,14,2019-20,1
CO,2020-04-18,15,16,2019-20,1
CO,2020-04-25,11,17,2019-20,1
CO,2020-06-20,10,25,2019-20,1
CO,2020-07-18,12,29,2019-20,1
CT,2019-01-12,12,2,2018-19,1
CT,2019-01-19,15,3,2018-19,1
CT,2019-01-26,21,4,2018-19,1
CT,2019-02-02,18,5,2018-19,1
CT,2019-02-16,22,7,2018-19,1
CT,2019-02-23,12,8,2018-19,1
CT,2019-03-09,15,10,2018-19,1
CT,2019-03-16,13,11,2018-19,1
CT,2019-03-23,12,12,2018-19,1
CT,2019-04-06,12,14,2018-19,1
CT,2019-04-13,19,15,2018-19,1
CT,2019-04-20,17,16,2018-19,1
CT,2019-04-27,14,17,2018-19,1
CT,2019-05-04,13,18,2018-19,1
CT,2019-05-11,11,19,2018-19,1
CT,2019-05-25,14,21,2018-19,1
CT,2019-06-01,12,22,2018-19,1
CT,2019-06-08,15,23,2018-19,1
CT,2019-06-15,16,24,2018-19,1
CT,2019-06-22,11,25,2018-19,1
CT,2019-07-06,11,27,2018-19,1
CT,2019-07-13,13,28,2018-19,1
CT,2019-07-20,13,29,2018-19,1
CT,2019-07-27,11,30,2018-19,1
CT,2020-01-04,13,1,2019-20,1
CT,2020-01-18,11,3,2019-20,1
CT,2020-02-01,17,5,2019-20,1
CT,2020-02-15,11,7,2019-20,1
CT,2020-02-22,10,8,2019-20,1
CT,2020-02-29,11,9,2019-20,1
CT,2020-03-07,15,10,2019-20,1
CT,2020-03-14,11,11,2019-20,1
CT,2020-03-21,10,12,2019-20,1
CT,2020-03-28,10,13,2019-20,1
CT,2020-04-04,11,14,2019-20,1
CT,2020-04-11,15,15,2019-20,1
CT,2020-04-18,17,16,2019-20,1
CT,2020-04-25,10,17,2019-20,1
CT,2020-05-02,19,18,2019-20,1
CT,2020-05-16,13,20,2019-20,1
CT,2020-05-23,10,21,2019-20,1
CT,2020-05-30,10,22,2019-20,1
CT,2020-07-11,0,28,2019-20,1
CT,2020-07-18,0,29,2019-20,1
CT,2020-07-25,0,30,2019-20,1
DE,2019-03-02,0,9,2018-19,1
DE,2020-03-07,12,10,2019-20,1
DC,2019-01-05,0,1,2018-19,1
DC,2019-01-19,0,3,2018-19,1
DC,2019-02-02,0,5,2018-19,1
DC,2019-02-16,0,7,2018-19,1
DC,2019-03-09,0,10,2018-19,1
DC,2019-04-13,0,15,2018-19,1
DC,2019-04-20,0,16,2018-19,1
DC,2019-05-11,0,19,2018-19,1
DC,2019-06-08,0,23,2018-19,1
DC,2019-07-06,0,27,2018-19,1
DC,2020-01-04,0,1,2019-20,1
DC,2020-01-11,0,2,2019-20,1
DC,2020-02-01,0,5,2019-20,1
DC,2020-02-22,0,8,2019-20,1
DC,2020-03-28,0,13,2019-20,1
DC,2020-04-04,0,14,2019-20,1
DC,2020-05-30,0,22,2019-20,1
DC,2020-06-13,0,24,2019-20,1
DC,2020-06-27,0,26,2019-20,1
DC,2020-07-11,0,28,2019-20,1
DC,2020-07-18,0,29,2019-20,1
DC,2020-07-25,0,30,2019-20,1
FL,2019-01-05,69,1,2018-19,1
FL,2019-01-12,81,2,2018-19,1
FL,2019-01-19,72,3,2018-19,1
FL,2019-01-26,72,4,2018-19,1
FL,2019-02-02,55,5,2018-19,1
FL,2019-02-09,63,6,2018-19,1
FL,2019-02-16,83,7,2018-19,1
FL,2019-02-23,71,8,2018-19,1
FL,2019-03-02,70,9,2018-19,1
FL,2019-03-09,67,10,2018-19,1
FL,2019-03-16,75,11,2018-19,1
FL,2019-03-23,78,12,2018-19,1
FL,2019-03-30,64,13,2018-19,1
FL,2019-04-06,74,14,2018-19,1
FL,2019-04-13,66,15,2018-19,1
FL,2019-04-20,68,16,2018-19,1
FL,2019-04-27,56,17,2018-19,1
FL,2019-05-04,59,18,2018-19,1
FL,2019-05-11,58,19,2018-19,1
FL,2019-05-18,58,20,2018-19,1
FL,2019-05-25,49,21,2018-19,1
FL,2019-06-01,62,22,2018-19,1
FL,2019-06-08,61,23,2018-19,1
FL,2019-06-15,54,24,2018-19,1
FL,2019-06-22,64,25,2018-19,1
FL,2019-06-29,49,26,2018-19,1
FL,2019-07-06,60,27,2018-19,1
FL,2019-07-13,69,28,2018-19,1
FL,2019-07-20,60,29,2018-19,1
FL,2019-07-27,66,30,2018-19,1
FL,2020-01-04,75,1,2019-20,1
FL,2020-01-11,54,2,2019-20,1
FL,2020-01-18,73,3,2019-20,1
FL,2020-01-25,66,4,2019-20,1
FL,2020-02-01,69,5,2019-20,1
FL,2020-02-08,76,6,2019-20,1
FL,2020-02-15,77,7,2019-20,1
FL,2020-02-22,68,8,2019-20,1
FL,2020-02-29,73,9,2019-20,1
FL,2020-03-07,65,10,2019-20,1
FL,2020-03-14,80,11,2019-20,1
FL,2020-03-21,61,12,2019-20,1
FL,2020-03-28,43,13,2019-20,1
FL,2020-04-04,51,14,2019-20,1
FL,2020-04-11,63,15,2019-20,1
FL,2020-04-18,59,16,2019-20,1
FL,2020-04-25,56,17,2019-20,1
FL,2020-05-02,48,18,2019-20,1
FL,2020-05-09,69,19,2019-20,1
FL,2020-05-16,57,20,2019-20,1
FL,2020-05-23,57,21,2019-20,1
FL,2020-05-30,70,22,2019-20,1
FL,2020-06-06,70,23,2019-20,1
FL,2020-06-13,52,24,2019-20,1
FL,2020-06-20,58,25,2019-20,1
FL,2020-06-27,56,26,2019-20,1
FL,2020-07-04,63,27,2019-20,1
FL,2020-07-11,60,28,2019-20,1
FL,2020-07-18,59,29,2019-20,1
FL,2020-07-25,38,30,2019-20,1
GA,2019-01-05,38,1,2018-19,1
GA,2019-01-12,32,2,2018-19,1
GA,2019-01-19,61,3,2018-19,1
GA,2019-01-26,38,4,2018-19,1
GA,2019-02-02,38,5,2018-19,1
GA,2019-02-09,49,6,2018-19,1
GA,2019-02-16,42,7,2018-19,1
GA,2019-02-23,44,8,2018-19,1
GA,2019-03-02,34,9,2018-19,1
GA,2019-03-09,41,10,2018-19,1
GA,2019-03-16,29,11,2018-19,1
GA,2019-03-23,48,12,2018-19,1
GA,2019-03-30,28,13,2018-19,1
GA,2019-04-06,28,14,2018-19,1
GA,2019-04-13,40,15,2018-19,1
GA,2019-04-20,43,16,2018-19,1
GA,2019-04-27,40,17,2018-19,1
GA,2019-05-04,52,18,2018-19,1
GA,2019-05-11,49,19,2018-19,1
GA,2019-05-18,38,20,2018-19,1
GA,2019-05-25,36,21,2018-19,1
GA,2019-06-01,39,22,2018-19,1
GA,2019-06-08,39,23,2018-19,1
GA,2019-06-15,35,24,2018-19,1
GA,2019-06-22,48,25,2018-19,1
GA,2019-06-29,30,26,2018-19,1
GA,2019-07-06,25,27,2018-19,1
GA,2019-07-13,49,28,2018-19,1
GA,2019-07-20,42,29,2018-19,1
GA,2019-07-27,37,30,2018-19,1
GA,2020-01-04,41,1,2019-20,1
GA,2020-01-11,41,2,2019-20,1
GA,2020-01-18,46,3,2019-20,1
GA,2020-01-25,52,4,2019-20,1
GA,2020-02-01,47,5,2019-20,1
GA,2020-02-08,39,6,2019-20,1
GA,2020-02-15,48,7,2019-20,1
GA,2020-02-22,37,8,2019-20,1
GA,2020-02-29,43,9,2019-20,1
GA,2020-03-07,37,10,2019-20,1
GA,2020-03-14,27,11,2019-20,1
GA,2020-03-21,45,12,2019-20,1
GA,2020-03-28,46,13,2019-20,1
GA,2020-04-04,37,14,2019-20,1
GA,2020-04-11,37,15,2019-20,1
GA,2020-04-18,62,16,2019-20,1
GA,2020-04-25,28,17,2019-20,1
GA,2020-05-02,36,18,2019-20,1
GA,2020-05-09,37,19,2019-20,1
GA,2020-05-16,37,20,2019-20,1
GA,2020-05-23,39,21,2019-20,1
GA,2020-05-30,39,22,2019-20,1
GA,2020-06-06,38,23,2019-20,1
GA,2020-06-13,37,24,2019-20,1
GA,2020-06-20,47,25,2019-20,1
GA,2020-06-27,42,26,2019-20,1
GA,2020-07-04,46,27,2019-20,1
GA,2020-07-11,30,28,2019-20,1
GA,2020-07-18,23,29,2019-20,1
GA,2020-07-25,17,30,2019-20,1
ID,2019-04-06,0,14,2018-19,1
ID,2020-07-25,0,30,2019-20,1
IL,2019-01-05,57,1,2018-19,1
IL,2019-01-12,55,2,2018-19,1
IL,2019-01-19,41,3,2018-19,1
IL,2019-01-26,48,4,2018-19,1
IL,2019-02-02,51,5,2018-19,1
IL,2019-02-09,43,6,2018-19,1
IL,2019-02-16,38,7,2018-19,1
IL,2019-02-23,59,8,2018-19,1
IL,2019-03-02,42,9,2018-19,1
IL,2019-03-09,45,10,2018-19,1
IL,2019-03-16,50,11,2018-19,1
IL,2019-03-23,43,12,2018-19,1
IL,2019-03-30,36,13,2018-19,1
IL,2019-04-06,52,14,2018-19,1
IL,2019-04-13,59,15,2018-19,1
IL,2019-04-20,49,16,2018-19,1
IL,2019-04-27,43,17,2018-19,1
IL,2019-05-04,49,18,2018-19,1
IL,2019-05-11,43,19,2018-19,1
IL,2019-05-18,51,20,2018-19,1
IL,2019-05-25,56,21,2018-19,1
IL,2019-06-01,46,22,2018-19,1
IL,2019-06-08,51,23,2018-19,1
