state,week_end,count,WEEK,SEASON,one
CA,2019-04-27,242,17,2018-19,1
CA,2019-05-04,259,18,2018-19,1
CA,2019-05-11,259,19,2018-19,1
CA,2019-05-18,237,20,2018-19,1
CA,2019-05-25,237,21,2018-19,1
CA,2019-06-01,236,22,2018-19,1
CA,2019-06-08,265,23,2018-19,1
CA,2019-06-15,261,24,2018-19,1
CA,2019-06-22,229,25,2018-19,1
CA,2019-06-29,221,26,2018-19,1
CA,2019-07-06,251,27,2018-19,1
CA,2019-07-13,233,28,2018-19,1
CA,2019-07-20,231,29,2018-19,1
CA,2019-07-27,194,30,2018-19,1
CA,2020-01-04,274,1,2019-20,1
CA,2020-01-11,285,2,2019-20,1
CA,2020-01-18,313,3,2019-20,1
CA,2020-01-25,279,4,2019-20,1
CA,2020-02-01,284,5,2019-20,1
CA,2020-02-08,325,6,2019-20,1
CA,2020-02-15,296,7,2019-20,1
CA,2020-02-22,316,8,2019-20,1
CA,2020-02-29,314,9,2019-20,1
CA,2020-03-07,297,10,2019-20,1
CA,2020-03-14,290,11,2019-20,1
CA,2020-03-21,282,12,2019-20,1
CA,2020-03-28,293,13,2019-20,1
CA,2020-04-04,290,14,2019-20,1
CA,2020-04-11,292,15,2019-20,1
CA,2020-04-18,277,16,2019-20,1
CA,2020-04-25,263,17,2019-20,1
CA,2020-05-02,265,18,2019-20,1
CA,2020-05-09,257,19,2019-20,1
CA,2020-05-16,238,20,2019-20,1
CA,2020-05-23,219,21,2019-20,1
CA,2020-05-30,233,22,2019-20,1
CA,2020-06-06,201,23,2019-20,1
CA,2020-06-13,210,24,2019-20,1
CA,2020-06-20,202,25,2019-20,1
CA,2020-06-27,213,26,2019-20,1
CA,2020-07-04,224,27,2019-20,1
CA,2020-07-11,206,28,2019-20,1
CA,2020-07-18,197,29,2019-20,1
CA,2020-07-25,179,30,2019-20,1
CO,2019-01-05,42,1,2018-19,1
CO,2019-01-12,57,2,2018-19,1
CO,2019-01-19,57,3,2018-19,1
CO,2019-01-26,54,4,2018-19,1
CO,2019-02-02,55,5,2018-19,1
CO,2019-02-09,44,6,2018-19,1
CO,2019-02-16,57,7,2018-19,1
CO,2019-02-23,56,8,2018-19,1
CO,2019-03-02,57,9,2018-19,1
CO,2019-03-09,61,10,2018-19,1
CO,2019-03-16,67,11,2018-19,1
CO,2019-03-23,44,12,2018-19,1
CO,2019-03-30,63,13,2018-19,1
CO,2019-04-06,47,14,2018-19,1
CO,2019-04-13,68,15,2018-19,1
CO,2019-04-20,62,16,2018-19,1
CO,2019-04-27,42,17,2018-19,1
CO,2019-05-04,37,18,2018-19,1
CO,2019-05-11,40,19,2018-19,1
CO,2019-05-18,56,20,2018-19,1
CO,2019-05-25,48,21,2018-19,1
CO,2019-06-01,44,22,2018-19,1
CO,2019-06-08,34,23,2018-19,1
CO,2019-06-15,62,24,2018-19,1
CO,2019-06-22,48,25,2018-19,1
CO,2019-06-29,60,26,2018-19,1
CO,2019-07-06,50,27,2018-19,1
CO,2019-07-13,43,28,2018-19,1
CO,2019-07-20,29,29,2018-19,1
CO,2019-07-27,44,30,2018-19,1
CO,2020-01-04,53,1,2019-20,1
CO,2020-01-11,48,2,2019-20,1
CO,2020-01-18,61,3,2019-20,1
CO,2020-01-25,60,4,2019-20,1
CO,2020-02-01,47,5,2019-20,1
CO,2020-02-08,59,6,2019-20,1
CO,2020-02-15,52,7,2019-20,1
CO,2020-02-22,49,8,2019-20,1
CO,2020-02-29,68,9,2019-20,1
CO,2020-03-07,57,10,2019-20,1
