state,week_end,count,WEEK,SEASON,one
CO,2020-03-14,10,11,2019-20,1
CO,2020-03-21,16,12,2019-20,1
CO,2020-03-28,10,13,2019-20,1
CO,2020-04-04,18,14,2019-20,1
CO,2020-04-11,11,15,2019-20,1
CO,2020-05-23,12,21,2019-20,1
CO,2020-06-27,11,26,2019-20,1
CT,2019-01-05,12,1,2018-19,1
CT,2019-01-19,19,3,2018-19,1
CT,2019-01-26,15,4,2018-19,1
CT,2019-02-02,12,5,2018-19,1
CT,2019-02-09,14,6,2018-19,1
CT,2019-02-16,13,7,2018-19,1
CT,2019-02-23,14,8,2018-19,1
CT,2019-03-02,17,9,2018-19,1
CT,2019-03-09,18,10,2018-19,1
CT,2019-03-16,14,11,2018-19,1
CT,2019-03-23,10,12,2018-19,1
CT,2019-03-30,15,13,2018-19,1
CT,2019-04-06,14,14,2018-19,1
CT,2019-04-13,17,15,2018-19,1
CT,2019-04-20,16,16,2018-19,1
CT,2019-04-27,13,17,2018-19,1
CT,2019-05-04,17,18,2018-19,1
CT,2019-05-11,13,19,2018-19,1
CT,2019-05-18,10,20,2018-19,1
CT,2019-05-25,12,21,2018-19,1
CT,2019-06-08,16,23,2018-19,1
CT,2019-06-22,10,25,2018-19,1
CT,2019-06-29,10,26,2018-19,1
CT,2019-07-06,11,27,2018-19,1
CT,2019-07-13,11,28,2018-19,1
CT,2019-07-27,11,30,2018-19,1
CT,2020-01-04,11,1,2019-20,1
CT,2020-01-11,15,2,2019-20,1
CT,2020-01-25,14,4,2019-20,1
CT,2020-02-01,11,5,2019-20,1
CT,2020-02-08,20,6,2019-20,1
CT,2020-02-15,15,7,2019-20,1
CT,2020-02-22,14,8,2019-20,1
CT,2020-02-29,13,9,2019-20,1
CT,2020-03-14,13,11,2019-20,1
CT,2020-03-28,15,13,2019-20,1
CT,2020-04-04,15,14,2019-20,1
CT,2020-04-11,16,15,2019-20,1
CT,2020-04-18,14,16,2019-20,1
CT,2020-04-25,12,17,2019-20,1
CT,2020-05-09,13,19,2019-20,1
CT,2020-06-06,11,23,2019-20,1
CT,2020-07-18,0,29,2019-20,1
CT,2020-07-25,0,30,2019-20,1
DE,2019-03-09,0,10,2018-19,1
DE,2019-07-20,0,29,2018-19,1
DE,2019-07-27,0,30,2018-19,1
DE,2020-01-11,0,2,2019-20,1
DE,2020-02-22,0,8,2019-20,1
DE,2020-03-14,0,11,2019-20,1
DE,2020-05-23,0,21,2019-20,1
DE,2020-07-04,0,27,2019-20,1
DC,2019-01-12,0,2,2018-19,1
DC,2019-01-19,0,3,2018-19,1
DC,2019-01-26,0,4,2018-19,1
DC,2019-02-23,0,8,2018-19,1
DC,2019-03-02,0,9,2018-19,1
DC,2019-04-13,0,15,2018-19,1
DC,2019-06-29,0,26,2018-19,1
DC,2019-07-27,0,30,2018-19,1
DC,2020-03-14,0,11,2019-20,1
DC,2020-07-25,0,30,2019-20,1
FL,2019-01-05,52,1,2018-19,1
FL,2019-01-12,42,2,2018-19,1
FL,2019-01-19,51,3,2018-19,1
FL,2019-01-26,54,4,2018-19,1
FL,2019-02-02,58,5,2018-19,1
FL,2019-02-09,53,6,2018-19,1
FL,2019-02-16,52,7,2018-19,1
FL,2019-02-23,54,8,2018-19,1
FL,2019-03-02,54,9,2018-19,1
FL,2019-03-09,54,10,2018-19,1
FL,2019-03-16,54,11,2018-19,1
FL,2019-03-23,59,12,2018-19,1
FL,2019-03-30,59,13,2018-19,1
FL,2019-04-06,58,14,2018-19,1
FL,2019-04-13,66,15,2018-19,1
FL,2019-04-20,51,16,2018-19,1
FL,2019-04-27,47,17,2018-19,1
FL,2019-05-04,45,18,2018-19,1
FL,2019-05-11,48,19,2018-19,1
FL,2019-05-18,41,20,2018-19,1
FL,2019-05-25,37,21,2018-19,1
FL,2019-06-01,57,22,2018-19,1
FL,2019-06-08,51,23,2018-19,1
FL,2019-06-15,43,24,2018-19,1
FL,2019-06-22,45,25,2018-19,1
FL,2019-06-29,38,26,2018-19,1
FL,2019-07-06,33,27,2018-19,1
FL,2019-07-13,42,28,2018-19,1
FL,2019-07-20,38,29,2018-19,1
FL,2019-07-27,48,30,2018-19,1
FL,2020-01-04,60,1,2019-20,1
FL,2020-01-11,54,2,2019-20,1
FL,2020-01-18,54,3,2019-20,1
FL,2020-01-25,54,4,2019-20,1
FL,2020-02-01,55,5,2019-20,1
FL,2020-02-08,46,6,2019-20,1
FL,2020-02-15,54,7,2019-20,1
FL,2020-02-22,66,8,2019-20,1
FL,2020-02-29,49,9,2019-20,1
FL,2020-03-07,45,10,2019-20,1
FL,2020-03-14,49,11,2019-20,1
FL,2020-03-21,62,12,2019-20,1
FL,2020-03-28,60,13,2019-20,1
FL,2020-04-04,63,14,2019-20,1
FL,2020-04-11,49,15,2019-20,1
FL,2020-04-18,54,16,2019-20,1
FL,2020-04-25,50,17,2019-20,1
FL,2020-05-02,52,18,2019-20,1
FL,2020-05-09,57,19,2019-20,1
FL,2020-05-16,47,20,2019-20,1
FL,2020-05-23,45,21,2019-20,1
FL,2020-05-30,46,22,2019-20,1
FL,2020-06-06,42,23,2019-20,1
FL,2020-06-13,40,24,2019-20,1
FL,2020-06-20,37,25,2019-20,1
FL,2020-06-27,51,26,2019-20,1
FL,2020-07-04,48,27,2019-20,1
FL,2020-07-11,54,28,2019-20,1
FL,2020-07-18,56,29,2019-20,1
FL,2020-07-25,32,30,2019-20,1
GA,2019-01-05,34,1,2018-19,1
GA,2019-01-12,33,2,2018-19,1
GA,2019-01-19,35,3,2018-19,1
GA,2019-01-26,33,4,2018-19,1
GA,2019-02-02,36,5,2018-19,1
GA,2019-02-09,28,6,2018-19,1
GA,2019-02-16,37,7,2018-19,1
GA,2019-02-23,49,8,2018-19,1
GA,2019-03-02,36,9,2018-19,1
