state,week_end,count,WEEK,SEASON,one
CT,2020-03-14,15,11,2019-20,1
CT,2020-03-21,16,12,2019-20,1
CT,2020-03-28,14,13,2019-20,1
CT,2020-04-04,22,14,2019-20,1
CT,2020-04-11,18,15,2019-20,1
CT,2020-04-18,13,16,2019-20,1
CT,2020-04-25,14,17,2019-20,1
CT,2020-05-02,12,18,2019-20,1
CT,2020-06-06,10,23,2019-20,1
CT,2020-07-11,0,28,2019-20,1
CT,2020-07-18,0,29,2019-20,1
CT,2020-07-25,0,30,2019-20,1
DE,2019-05-04,0,18,2018-19,1
DE,2019-05-11,0,19,2018-19,1
DE,2019-05-25,0,21,2018-19,1
DE,2020-03-21,10,12,2019-20,1
DE,2020-07-25,0,30,2019-20,1
DC,2019-02-09,0,6,2018-19,1
DC,2019-02-16,0,7,2018-19,1
DC,2019-03-30,0,13,2018-19,1
DC,2019-05-18,0,20,2018-19,1
DC,2019-06-01,0,22,2018-19,1
DC,2019-06-22,0,25,2018-19,1
DC,2019-07-06,0,27,2018-19,1
DC,2020-02-29,0,9,2019-20,1
DC,2020-04-04,0,14,2019-20,1
DC,2020-06-13,0,24,2019-20,1
DC,2020-06-27,0,26,2019-20,1
DC,2020-07-04,0,27,2019-20,1
DC,2020-07-25,0,30,2019-20,1
FL,2019-01-05,60,1,2018-19,1
FL,2019-01-12,68,2,2018-19,1
FL,2019-01-19,69,3,2018-19,1
FL,2019-01-26,73,4,2018-19,1
FL,2019-02-02,66,5,2018-19,1
FL,2019-02-09,71,6,2018-19,1
FL,2019-02-16,66,7,2018-19,1
FL,2019-02-23,68,8,2018-19,1
FL,2019-03-02,63,9,2018-19,1
FL,2019-03-09,60,10,2018-19,1
FL,2019-03-16,77,11,2018-19,1
FL,2019-03-23,70,12,2018-19,1
FL,2019-03-30,42,13,2018-19,1
FL,2019-04-06,63,14,2018-19,1
FL,2019-04-13,51,15,2018-19,1
FL,2019-04-20,50,16,2018-19,1
FL,2019-04-27,50,17,2018-19,1
FL,2019-05-04,53,18,2018-19,1
FL,2019-05-11,46,19,2018-19,1
FL,2019-05-18,41,20,2018-19,1
FL,2019-05-25,55,21,2018-19,1
FL,2019-06-01,40,22,2018-19,1
FL,2019-06-08,47,23,2018-19,1
FL,2019-06-15,51,24,2018-19,1
FL,2019-06-22,45,25,2018-19,1
FL,2019-06-29,50,26,2018-19,1
FL,2019-07-06,56,27,2018-19,1
FL,2019-07-13,37,28,2018-19,1
FL,2019-07-20,45,29,2018-19,1
FL,2019-07-27,44,30,2018-19,1
FL,2020-01-04,86,1,2019-20,1
FL,2020-01-11,87,2,2019-20,1
FL,2020-01-18,76,3,2019-20,1
FL,2020-01-25,89,4,2019-20,1
FL,2020-02-01,76,5,2019-20,1
FL,2020-02-08,79,6,2019-20,1
FL,2020-02-15,87,7,2019-20,1
FL,2020-02-22,78,8,2019-20,1
FL,2020-02-29,79,9,2019-20,1
FL,2020-03-07,90,10,2019-20,1
FL,2020-03-14,85,11,2019-20,1
FL,2020-03-21,101,12,2019-20,1
FL,2020-03-28,87,13,2019-20,1
FL,2020-04-04,91,14,2019-20,1
FL,2020-04-11,72,15,2019-20,1
FL,2020-04-18,60,16,2019-20,1
FL,2020-04-25,59,17,2019-20,1
FL,2020-05-02,50,18,2019-20,1
FL,2020-05-09,60,19,2019-20,1
FL,2020-05-16,57,20,2019-20,1
FL,2020-05-23,53,21,2019-20,1
FL,2020-05-30,44,22,2019-20,1
FL,2020-06-06,50,23,2019-20,1
FL,2020-06-13,46,24,2019-20,1
FL,2020-06-20,48,25,2019-20,1
FL,2020-06-27,42,26,2019-20,1
FL,2020-07-04,58,27,2019-20,1
FL,2020-07-11,49,28,2019-20,1
FL,2020-07-18,54,29,2019-20,1
FL,2020-07-25,37,30,2019-20,1
GA,2019-01-05,51,1,2018-19,1
GA,2019-01-12,37,2,2018-19,1
GA,2019-01-19,33,3,2018-19,1
GA,2019-01-26,38,4,2018-19,1
GA,2019-02-02,19,5,2018-19,1
GA,2019-02-09,16,6,2018-19,1
GA,2019-02-16,43,7,2018-19,1
GA,2019-02-23,45,8,2018-19,1
GA,2019-03-02,45,9,2018-19,1
GA,2019-03-09,43,10,2018-19,1
GA,2019-03-16,29,11,2018-19,1
GA,2019-03-23,30,12,2018-19,1
GA,2019-03-30,33,13,2018-19,1
GA,2019-04-06,31,14,2018-19,1
GA,2019-04-13,27,15,2018-19,1
GA,2019-04-20,29,16,2018-19,1
GA,2019-04-27,37,17,2018-19,1
GA,2019-05-04,28,18,2018-19,1
GA,2019-05-11,18,19,2018-19,1
GA,2019-05-18,13,20,2018-19,1
GA,2019-05-25,17,21,2018-19,1
GA,2019-06-01,22,22,2018-19,1
GA,2019-06-08,19,23,2018-19,1
GA,2019-06-15,15,24,2018-19,1
GA,2019-06-22,22,25,2018-19,1
GA,2019-06-29,22,26,2018-19,1
GA,2019-07-06,16,27,2018-19,1
GA,2019-07-13,17,28,2018-19,1
GA,2019-07-20,23,29,2018-19,1
GA,2019-07-27,24,30,2018-19,1
GA,2020-01-04,61,1,2019-20,1
GA,2020-01-11,44,2,2019-20,1
GA,2020-01-18,38,3,2019-20,1
GA,2020-01-25,54,4,2019-20,1
GA,2020-02-01,35,5,2019-20,1
GA,2020-02-08,45,6,2019-20,1
GA,2020-02-15,34,7,2019-20,1
GA,2020-02-22,49,8,2019-20,1
GA,2020-02-29,29,9,2019-20,1
GA,2020-03-07,37,10,2019-20,1
GA,2020-03-14,39,11,2019-20,1
GA,2020-03-21,40,12,2019-20,1
GA,2020-03-28,41,13,2019-20,1
GA,2020-04-04,41,14,2019-20,1
GA,2020-04-11,43,15,2019-20,1
GA,2020-04-18,39,16,2019-20,1
GA,2020-04-25,28,17,2019-20,1
GA,2020-05-02,28,18,2019-20,1
GA,2020-05-09,34,19,2019-20,1
GA,2020-05-16,23,20,2019-20,1
GA,2020-05-23,21,21,2019-20,1
GA,2020-05-30,19,22,2019-20,1
GA,2020-06-06,21,23,2019-20,1
GA,2020-06-13,32,24,2019-20,1
GA,2020-06-20,26,25,2019-20,1
GA,2020-06-27,20,26,2019-20,1
GA,2020-07-04,11,27,2019-20,1
GA,2020-07-11,14,28,2019-20,1
GA,2020-07-18,20,29,2019-20,1
GA,2020-07-25,15,30,2019-20,1
HI,2019-01-12,13,2,2018-19,1
HI,2019-01-19,16,3,2018-19,1
HI,2019-01-26,15,4,2018-19,1
HI,2019-02-02,13,5,2018-19,1
HI,2019-02-16,15,7,2018-19,1
HI,2019-02-23,13,8,2018-19,1
HI,2019-03-02,13,9,2018-19,1
HI,2019-03-16,17,11,2018-19,1
HI,2019-03-23,17,12,2018-19,1
HI,2019-04-06,15,14,2018-19,1
HI,2019-05-11,10,19,2018-19,1
HI,2019-06-15,10,24,2018-19,1
HI,2019-07-13,10,28,2018-19,1
HI,2020-01-04,12,1,2019-20,1
HI,2020-02-15,12,7,2019-20,1
HI,2020-03-28,11,13,2019-20,1
HI,2020-07-04,0,27,2019-20,1
ID,2019-02-09,10,6,2018-19,1
ID,2019-02-16,13,7,2018-19,1
ID,2019-03-02,10,9,2018-19,1
ID,2019-03-30,11,13,2018-19,1
ID,2019-07-06,0,27,2018-19,1
ID,2020-04-04,11,14,2019-20,1
ID,2020-04-18,0,16,2019-20,1
IL,2019-01-05,49,1,2018-19,1
IL,2019-01-12,39,2,2018-19,1
IL,2019-01-19,51,3,2018-19,1
IL,2019-01-26,53,4,2018-19,1
IL,2019-02-02,59,5,2018-19,1
IL,2019-02-09,60,6,2018-19,1
IL,2019-02-16,64,7,2018-19,1
IL,2019-02-23,51,8,2018-19,1
IL,2019-03-02,56,9,2018-19,1
IL,2019-03-09,48,10,2018-19,1
IL,2019-03-16,63,11,2018-19,1
IL,2019-03-23,70,12,2018-19,1
IL,2019-03-30,48,13,2018-19,1
IL,2019-04-06,53,14,2018-19,1
IL,2019-04-13,27,15,2018-19,1
IL,2019-04-20,40,16,2018-19,1
IL,2019-04-27,33,17,2018-19,1
IL,2019-05-04,30,18,2018-19,1
IL,2019-05-11,31,19,2018-19,1
IL,2019-05-18,43,20,2018-19,1
IL,2019-05-25,30,21,2018-19,1
IL,2019-06-01,45,22,2018-19,1
IL,2019-06-08,36,23,2018-19,1
