state,week_end,count,WEEK,SEASON,one
CA,2020-01-25,230,4,2019-20,1
CA,2020-02-01,204,5,2019-20,1
CA,2020-02-08,226,6,2019-20,1
CA,2020-02-15,213,7,2019-20,1
CA,2020-02-22,223,8,2019-20,1
CA,2020-02-29,191,9,2019-20,1
CA,2020-03-07,214,10,2019-20,1
CA,2020-03-14,192,11,2019-20,1
CA,2020-03-21,211,12,2019-20,1
CA,2020-03-28,215,13,2019-20,1
CA,2020-04-04,235,14,2019-20,1
CA,2020-04-11,228,15,2019-20,1
CA,2020-04-18,258,16,2019-20,1
CA,2020-04-25,191,17,2019-20,1
CA,2020-05-02,208,18,2019-20,1
CA,2020-05-09,206,19,2019-20,1
CA,2020-05-16,185,20,2019-20,1
CA,2020-05-23,195,21,2019-20,1
CA,2020-05-30,204,22,2019-20,1
CA,2020-06-06,181,23,2019-20,1
CA,2020-06-13,181,24,2019-20,1
CA,2020-06-20,208,25,2019-20,1
CA,2020-06-27,210,26,2019-20,1
CA,2020-07-04,216,27,2019-20,1
CA,2020-07-11,215,28,2019-20,1
CA,2020-07-18,209,29,2019-20,1
CA,2020-07-25,142,30,2019-20,1
CO,2019-01-05,22,1,2018-19,1
CO,2019-01-12,20,2,2018-19,1
CO,2019-01-19,21,3,2018-19,1
CO,2019-01-26,30,4,2018-19,1
CO,2019-02-02,23,5,2018-19,1
CO,2019-02-09,29,6,2018-19,1
CO,2019-02-16,22,7,2018-19,1
CO,2019-02-23,27,8,2018-19,1
CO,2019-03-02,23,9,2018-19,1
CO,2019-03-09,22,10,2018-19,1
CO,2019-03-16,18,11,2018-19,1
CO,2019-03-23,19,12,2018-19,1
CO,2019-03-30,14,13,2018-19,1
CO,2019-04-06,20,14,2018-19,1
CO,2019-04-13,19,15,2018-19,1
CO,2019-04-20,15,16,2018-19,1
CO,2019-04-27,15,17,2018-19,1
CO,2019-05-04,20,18,2018-19,1
CO,2019-05-11,18,19,2018-19,1
CO,2019-05-18,16,20,2018-19,1
CO,2019-05-25,16,21,2018-19,1
CO,2019-06-01,20,22,2018-19,1
CO,2019-06-08,22,23,2018-19,1
CO,2019-06-15,12,24,2018-19,1
CO,2019-06-22,23,25,2018-19,1
CO,2019-06-29,21,26,2018-19,1
CO,2019-07-06,20,27,2018-19,1
CO,2019-07-13,20,28,2018-19,1
CO,2019-07-20,15,29,2018-19,1
CO,2019-07-27,21,30,2018-19,1
CO,2020-01-04,19,1,2019-20,1
CO,2020-01-11,25,2,2019-20,1
CO,2020-01-18,21,3,2019-20,1
CO,2020-01-25,21,4,2019-20,1
CO,2020-02-01,17,5,2019-20,1
CO,2020-02-08,26,6,2019-20,1
CO,2020-02-15,15,7,2019-20,1
CO,2020-02-22,28,8,2019-20,1
CO,2020-02-29,18,9,2019-20,1
CO,2020-03-07,21,10,2019-20,1
CO,2020-03-14,19,11,2019-20,1
CO,2020-03-21,29,12,2019-20,1
CO,2020-03-28,13,13,2019-20,1
CO,2020-04-04,26,14,2019-20,1
CO,2020-04-11,28,15,2019-20,1
CO,2020-04-18,26,16,2019-20,1
CO,2020-04-25,24,17,2019-20,1
CO,2020-05-02,11,18,2019-20,1
CO,2020-05-09,27,19,2019-20,1
CO,2020-05-16,20,20,2019-20,1
CO,2020-05-23,23,21,2019-20,1
CO,2020-05-30,19,22,2019-20,1
CO,2020-06-06,22,23,2019-20,1
CO,2020-06-13,21,24,2019-20,1
CO,2020-06-20,12,25,2019-20,1
CO,2020-06-27,23,26,2019-20,1
CO,2020-07-04,13,27,2019-20,1
CO,2020-07-11,15,28,2019-20,1
CO,2020-07-18,24,29,2019-20,1
CT,2019-01-05,17,1,2018-19,1
CT,2019-01-12,14,2,2018-19,1
CT,2019-01-19,18,3,2018-19,1
CT,2019-01-26,24,4,2018-19,1
CT,2019-02-02,16,5,2018-19,1
CT,2019-02-09,20,6,2018-19,1
CT,2019-02-16,23,7,2018-19,1
CT,2019-02-23,15,8,2018-19,1
CT,2019-03-02,12,9,2018-19,1
CT,2019-03-09,20,10,2018-19,1
CT,2019-03-16,10,11,2018-19,1
CT,2019-03-23,14,12,2018-19,1
CT,2019-03-30,13,13,2018-19,1
CT,2019-04-06,18,14,2018-19,1
CT,2019-04-13,23,15,2018-19,1
CT,2019-04-20,15,16,2018-19,1
CT,2019-04-27,13,17,2018-19,1
CT,2019-05-04,11,18,2018-19,1
CT,2019-05-11,12,19,2018-19,1
CT,2019-05-18,16,20,2018-19,1
CT,2019-05-25,17,21,2018-19,1
CT,2019-06-08,19,23,2018-19,1
CT,2019-06-15,18,24,2018-19,1
CT,2019-06-29,15,26,2018-19,1
CT,2019-07-06,15,27,2018-19,1
CT,2019-07-13,15,28,2018-19,1
CT,2019-07-20,12,29,2018-19,1
CT,2020-01-04,12,1,2019-20,1
CT,2020-01-11,14,2,2019-20,1
CT,2020-01-18,10,3,2019-20,1
CT,2020-01-25,16,4,2019-20,1
CT,2020-02-01,15,5,2019-20,1
CT,2020-02-08,13,6,2019-20,1
CT,2020-02-15,15,7,2019-20,1
CT,2020-02-22,18,8,2019-20,1
CT,2020-02-29,17,9,2019-20,1
CT,2020-03-07,19,10,2019-20,1
CT,2020-03-14,16,11,2019-20,1
CT,2020-03-21,18,12,2019-20,1
CT,2020-03-28,13,13,2019-20,1
CT,2020-04-04,13,14,2019-20,1
CT,2020-04-11,27,15,2019-20,1
CT,2020-04-18,18,16,2019-20,1
CT,2020-04-25,22,17,2019-20,1
CT,2020-05-02,22,18,2019-20,1
CT,2020-05-09,18,19,2019-20,1
CT,2020-05-16,15,20,2019-20,1
CT,2020-05-23,14,21,2019-20,1
CT,2020-05-30,12,22,2019-20,1
CT,2020-06-06,12,23,2019-20,1
CT,2020-06-13,18,24,2019-20,1
CT,2020-06-20,11,25,2019-20,1
CT,2020-06-27,10,26,2019-20,1
CT,2020-07-11,0,28,2019-20,1
CT,2020-07-25,0,30,2019-20,1
DE,2019-04-27,0,17,2018-19,1
DC,2019-02-16,0,7,2018-19,1
DC,2019-03-09,0,10,2018-19,1
DC,2019-04-27,0,17,2018-19,1
DC,2019-05-18,0,20,2018-19,1
DC,2020-01-04,0,1,2019-20,1
DC,2020-06-13,0,24,2019-20,1
FL,2019-01-05,136,1,2018-19,1
FL,2019-01-12,99,2,2018-19,1
FL,2019-01-19,113,3,2018-19,1
FL,2019-01-26,135,4,2018-19,1
FL,2019-02-02,129,5,2018-19,1
FL,2019-02-09,144,6,2018-19,1
FL,2019-02-16,144,7,2018-19,1
FL,2019-02-23,123,8,2018-19,1
FL,2019-03-02,139,9,2018-19,1
FL,2019-03-09,132,10,2018-19,1
FL,2019-03-16,109,11,2018-19,1
FL,2019-03-23,107,12,2018-19,1
FL,2019-03-30,139,13,2018-19,1
FL,2019-04-06,123,14,2018-19,1
FL,2019-04-13,115,15,2018-19,1
FL,2019-04-20,122,16,2018-19,1
FL,2019-04-27,113,17,2018-19,1
FL,2019-05-04,104,18,2018-19,1
FL,2019-05-11,137,19,2018-19,1
FL,2019-05-18,123,20,2018-19,1
FL,2019-05-25,105,21,2018-19,1
FL,2019-06-01,111,22,2018-19,1
FL,2019-06-08,133,23,2018-19,1
FL,2019-06-15,114,24,2018-19,1
FL,2019-06-22,124,25,2018-19,1
FL,2019-06-29,118,26,2018-19,1
FL,2019-07-06,121,27,2018-19,1
FL,2019-07-13,131,28,2018-19,1
FL,2019-07-20,88,29,2018-19,1
FL,2019-07-27,133,30,2018-19,1
FL,2020-01-04,136,1,2019-20,1
FL,2020-01-11,131,2,2019-20,1
FL,2020-01-18,121,3,2019-20,1
FL,2020-01-25,124,4,2019-20,1
FL,2020-02-01,153,5,2019-20,1
FL,2020-02-08,160,6,2019-20,1
FL,2020-02-15,130,7,2019-20,1
FL,2020-02-22,135,8,2019-20,1
FL,2020-02-29,120,9,2019-20,1
FL,2020-03-07,149,10,2019-20,1
FL,2020-03-14,124,11,2019-20,1
FL,2020-03-21,131,12,2019-20,1
FL,2020-03-28,149,13,2019-20,1
FL,2020-04-04,138,14,2019-20,1
FL,2020-04-11,150,15,2019-20,1
FL,2020-04-18,163,16,2019-20,1
FL,2020-04-25,148,17,2019-20,1
FL,2020-05-02,156,18,2019-20,1
FL,2020-05-09,137,19,2019-20,1
FL,2020-05-16,135,20,2019-20,1
FL,2020-05-23,150,21,2019-20,1
FL,2020-05-30,136,22,2019-20,1
FL,2020-06-06,115,23,2019-20,1
FL,2020-06-13,125,24,2019-20,1
FL,2020-06-20,148,25,2019-20,1
FL,2020-06-27,132,26,2019-20,1
FL,2020-07-04,156,27,2019-20,1
FL,2020-07-11,159,28,2019-20,1
FL,2020-07-18,164,29,2019-20,1
FL,2020-07-25,112,30,2019-20,1
GA,2019-01-05,64,1,2018-19,1
GA,2019-01-12,44,2,2018-19,1
GA,2019-01-19,57,3,2018-19,1
GA,2019-01-26,65,4,2018-19,1
GA,2019-02-02,46,5,2018-19,1
GA,2019-02-09,47,6,2018-19,1
GA,2019-02-16,40,7,2018-19,1
GA,2019-02-23,55,8,2018-19,1
GA,2019-03-02,50,9,2018-19,1
GA,2019-03-09,53,10,2018-19,1
GA,2019-03-16,38,11,2018-19,1
GA,2019-03-23,53,12,2018-19,1
GA,2019-03-30,49,13,2018-19,1
GA,2019-04-06,45,14,2018-19,1
GA,2019-04-13,43,15,2018-19,1
GA,2019-04-20,46,16,2018-19,1
GA,2019-04-27,64,17,2018-19,1
GA,2019-05-04,38,18,2018-19,1
GA,2019-05-11,47,19,2018-19,1
GA,2019-05-18,50,20,2018-19,1
GA,2019-05-25,43,21,2018-19,1
GA,2019-06-01,50,22,2018-19,1
GA,2019-06-08,46,23,2018-19,1
GA,2019-06-15,44,24,2018-19,1
GA,2019-06-22,51,25,2018-19,1
GA,2019-06-29,38,26,2018-19,1
GA,2019-07-06,34,27,2018-19,1
GA,2019-07-13,43,28,2018-19,1
GA,2019-07-20,42,29,2018-19,1
GA,2019-07-27,34,30,2018-19,1
GA,2020-01-04,61,1,2019-20,1
GA,2020-01-11,43,2,2019-20,1
GA,2020-01-18,54,3,2019-20,1
GA,2020-01-25,51,4,2019-20,1
GA,2020-02-01,55,5,2019-20,1
GA,2020-02-08,56,6,2019-20,1
GA,2020-02-15,50,7,2019-20,1
GA,2020-02-22,47,8,2019-20,1
GA,2020-02-29,61,9,2019-20,1
GA,2020-03-07,41,10,2019-20,1
GA,2020-03-14,51,11,2019-20,1
GA,2020-03-21,47,12,2019-20,1
GA,2020-03-28,53,13,2019-20,1
GA,2020-04-04,50,14,2019-20,1
GA,2020-04-11,58,15,2019-20,1
GA,2020-04-18,58,16,2019-20,1
GA,2020-04-25,58,17,2019-20,1
GA,2020-05-02,42,18,2019-20,1
GA,2020-05-09,58,19,2019-20,1
GA,2020-05-16,58,20,2019-20,1
GA,2020-05-23,40,21,2019-20,1
GA,2020-05-30,51,22,2019-20,1
GA,2020-06-06,36,23,2019-20,1
GA,2020-06-13,35,24,2019-20,1
GA,2020-06-20,47,25,2019-20,1
GA,2020-06-27,39,26,2019-20,1
GA,2020-07-04,52,27,2019-20,1
GA,2020-07-11,45,28,2019-20,1
GA,2020-07-18,36,29,2019-20,1
GA,2020-07-25,20,30,2019-20,1
HI,2019-01-19,10,3,2018-19,1
HI,2019-02-16,11,7,2018-19,1
HI,2019-04-13,10,15,2018-19,1
HI,2020-01-18,10,3,2019-20,1
HI,2020-01-25,10,4,2019-20,1
HI,2020-02-15,13,7,2019-20,1
ID,2019-01-05,11,1,2018-19,1
ID,2019-01-19,10,3,2018-19,1
ID,2019-02-09,10,6,2018-19,1
ID,2019-02-16,12,7,2018-19,1
ID,2019-03-02,12,9,2018-19,1
ID,2019-03-23,11,12,2018-19,1
ID,2019-04-20,13,16,2018-19,1
ID,2019-04-27,12,17,2018-19,1
ID,2019-05-25,10,21,2018-19,1
ID,2019-06-01,12,22,2018-19,1
ID,2019-06-08,13,23,2018-19,1
ID,2019-06-15,12,24,2018-19,1
ID,2020-01-11,11,2,2019-20,1
ID,2020-01-18,12,3,2019-20,1
ID,2020-01-25,12,4,2019-20,1
