seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,weeknumber,geo_description,age_label,week_start,week_end,year_week_num,mmwrid,coverage_area,region_name,callout
53,,,0.048,0.9520000000000001,0,5,104,5,30,State,All,2014-07-20,2014-07-26,30,2743,state,Vermont,At or Above Threshold
53,,,0.07,1,0,8,114,8,31,State,All,2014-07-27,2014-08-02,31,2744,state,Vermont,At or Above Threshold
53,,,0.147,1,0,17,116,17,32,State,All,2014-08-03,2014-08-09,32,2745,state,Vermont,At or Above Threshold
53,,,0.042,0.87,0,4,95,4,33,State,All,2014-08-10,2014-08-16,33,2746,state,Vermont,At or Above Threshold
53,,,0.038,0.97,0,4,106,4,34,State,All,2014-08-17,2014-08-23,34,2747,state,Vermont,At or Above Threshold
53,,,0.077,0.9520000000000001,0,8,104,8,35,State,All,2014-08-24,2014-08-30,35,2748,state,Vermont,At or Above Threshold
53,,,0.071,0.769,0,6,84,6,36,State,All,2014-08-31,2014-09-06,36,2749,state,Vermont,At or Above Threshold
53,,,0.08,0.915,0,8,100,8,37,State,All,2014-09-07,2014-09-13,37,2750,state,Vermont,At or Above Threshold
53,,,0.079,0.924,0,8,101,8,38,State,All,2014-09-14,2014-09-20,38,2751,state,Vermont,At or Above Threshold
53,,,0.08900000000000001,1,0,10,112,10,39,State,All,2014-09-21,2014-09-27,39,2752,state,Vermont,At or Above Threshold
53,,,0.05,0.9470000000000001,0,59,1185,59,40,State,All,2013-09-29,2013-10-05,40,2701,state,Virginia,At or Above Threshold
53,,,0.066,0.866,1,71,1084,72,41,State,All,2013-10-06,2013-10-12,41,2702,state,Virginia,At or Above Threshold
53,,,0.071,0.894,0,80,1119,80,42,State,All,2013-10-13,2013-10-19,42,2703,state,Virginia,At or Above Threshold
53,,,0.066,0.903,0,75,1130,75,43,State,All,2013-10-20,2013-10-26,43,2704,state,Virginia,At or Above Threshold
53,,,0.063,0.968,0,76,1211,76,44,State,All,2013-10-27,2013-11-02,44,2705,state,Virginia,At or Above Threshold
53,,,0.07,0.953,2,81,1193,83,45,State,All,2013-11-03,2013-11-09,45,2706,state,Virginia,At or Above Threshold
53,,,0.064,0.9890000000000001,0,79,1238,79,46,State,All,2013-11-10,2013-11-16,46,2707,state,Virginia,At or Above Threshold
53,,,0.054000000000000006,0.986,0,67,1234,67,47,State,All,2013-11-17,2013-11-23,47,2708,state,Virginia,At or Above Threshold
53,,,0.057999999999999996,0.924,0,67,1157,67,48,State,All,2013-11-24,2013-11-30,48,2709,state,Virginia,At or Above Threshold
53,,,0.065,1,0,81,1254,81,49,State,All,2013-12-01,2013-12-07,49,2710,state,Virginia,At or Above Threshold
53,,,0.064,0.9520000000000001,2,74,1191,76,50,State,All,2013-12-08,2013-12-14,50,2711,state,Virginia,At or Above Threshold
53,,,0.066,1,0,86,1304,86,51,State,All,2013-12-15,2013-12-21,51,2712,state,Virginia,At or Above Threshold
53,,,0.064,1,1,79,1253,80,52,State,All,2013-12-22,2013-12-28,52,2713,state,Virginia,At or Above Threshold
53,,,0.081,1,6,99,1296,105,1,State,All,2013-12-29,2014-01-04,1,2714,state,Virginia,At or Above Threshold
53,,,0.08,1,7,102,1362,109,2,State,All,2014-01-05,2014-01-11,2,2715,state,Virginia,At or Above Threshold
53,,,0.094,1,11,109,1274,120,3,State,All,2014-01-12,2014-01-18,3,2716,state,Virginia,At or Above Threshold
53,,,0.085,1,11,101,1325,112,4,State,All,2014-01-19,2014-01-25,4,2717,state,Virginia,At or Above Threshold
53,,,0.095,1,11,120,1376,131,5,State,All,2014-01-26,2014-02-01,5,2718,state,Virginia,At or Above Threshold
53,,,0.073,1,8,86,1293,94,6,State,All,2014-02-02,2014-02-08,6,2719,state,Virginia,At or Above Threshold
53,,,0.085,1,4,107,1312,111,7,State,All,2014-02-09,2014-02-15,7,2720,state,Virginia,At or Above Threshold
53,,,0.084,0.997,6,99,1248,105,8,State,All,2014-02-16,2014-02-22,8,2721,state,Virginia,At or Above Threshold
53,,,0.07200000000000001,0.993,2,88,1243,90,9,State,All,2014-02-23,2014-03-01,9,2722,state,Virginia,At or Above Threshold
53,,,0.073,1,2,96,1341,98,10,State,All,2014-03-02,2014-03-08,10,2723,state,Virginia,At or Above Threshold
53,,,0.063,1,2,78,1278,80,11,State,All,2014-03-09,2014-03-15,11,2724,state,Virginia,At or Above Threshold
53,,,0.071,0.971,3,83,1215,86,12,State,All,2014-03-16,2014-03-22,12,2725,state,Virginia,At or Above Threshold
53,,,0.081,1,2,101,1270,103,13,State,All,2014-03-23,2014-03-29,13,2726,state,Virginia,At or Above Threshold
53,,,0.07,0.965,1,84,1208,85,14,State,All,2014-03-30,2014-04-05,14,2727,state,Virginia,At or Above Threshold
53,,,0.057,0.9279999999999999,1,65,1161,66,15,State,All,2014-04-06,2014-04-12,15,2728,state,Virginia,At or Above Threshold
53,,,0.067,0.996,1,83,1247,84,16,State,All,2014-04-13,2014-04-19,16,2729,state,Virginia,At or Above Threshold
53,,,0.07200000000000001,0.9520000000000001,2,84,1192,86,17,State,All,2014-04-20,2014-04-26,17,2730,state,Virginia,At or Above Threshold
53,,,0.055999999999999994,0.9470000000000001,1,65,1185,66,18,State,All,2014-04-27,2014-05-03,18,2731,state,Virginia,At or Above Threshold
53,,,0.063,1,0,79,1251,79,19,State,All,2014-05-04,2014-05-10,19,2732,state,Virginia,At or Above Threshold
53,,,0.08,0.94,0,94,1176,94,20,State,All,2014-05-11,2014-05-17,20,2733,state,Virginia,At or Above Threshold
53,,,0.061,0.96,0,73,1201,73,21,State,All,2014-05-18,2014-05-24,21,2734,state,Virginia,At or Above Threshold
53,,,0.061,0.897,0,68,1123,68,22,State,All,2014-05-25,2014-05-31,22,2735,state,Virginia,At or Above Threshold
53,,,0.066,0.904,0,75,1131,75,23,State,All,2014-06-01,2014-06-07,23,2736,state,Virginia,At or Above Threshold
53,,,0.057999999999999996,0.9390000000000001,0,68,1175,68,24,State,All,2014-06-08,2014-06-14,24,2737,state,Virginia,At or Above Threshold
53,,,0.057999999999999996,0.9129999999999999,0,66,1143,66,25,State,All,2014-06-15,2014-06-21,25,2738,state,Virginia,At or Above Threshold
53,,,0.051,0.925,0,59,1158,59,26,State,All,2014-06-22,2014-06-28,26,2739,state,Virginia,At or Above Threshold
53,,,0.065,0.9279999999999999,1,74,1161,75,27,State,All,2014-06-29,2014-07-05,27,2740,state,Virginia,At or Above Threshold
53,,,0.064,0.9059999999999999,0,73,1134,73,28,State,All,2014-07-06,2014-07-12,28,2741,state,Virginia,At or Above Threshold
53,,,0.061,0.924,0,70,1156,70,29,State,All,2014-07-13,2014-07-19,29,2742,state,Virginia,At or Above Threshold
53,,,0.064,0.904,0,72,1131,72,30,State,All,2014-07-20,2014-07-26,30,2743,state,Virginia,At or Above Threshold
53,,,0.077,0.9009999999999999,1,86,1128,87,31,State,All,2014-07-27,2014-08-02,31,2744,state,Virginia,At or Above Threshold
53,,,0.064,0.9490000000000001,0,76,1188,76,32,State,All,2014-08-03,2014-08-09,32,2745,state,Virginia,At or Above Threshold
53,,,0.054000000000000006,0.893,0,60,1117,60,33,State,All,2014-08-10,2014-08-16,33,2746,state,Virginia,At or Above Threshold
53,,,0.046,0.9079999999999999,1,51,1136,52,34,State,All,2014-08-17,2014-08-23,34,2747,state,Virginia,At or Above Threshold
53,,,0.054000000000000006,0.857,0,58,1073,58,35,State,All,2014-08-24,2014-08-30,35,2748,state,Virginia,At or Above Threshold
53,,,0.061,0.861,0,66,1077,66,36,State,All,2014-08-31,2014-09-06,36,2749,state,Virginia,At or Above Threshold
53,,,0.05,0.9209999999999999,0,58,1153,58,37,State,All,2014-09-07,2014-09-13,37,2750,state,Virginia,At or Above Threshold
53,,,0.064,0.922,0,74,1154,74,38,State,All,2014-09-14,2014-09-20,38,2751,state,Virginia,At or Above Threshold
53,,,0.052000000000000005,0.9540000000000001,0,62,1194,62,39,State,All,2014-09-21,2014-09-27,39,2752,state,Virginia,At or Above Threshold
53,,,0.079,0.935,0,76,964,76,40,State,All,2013-09-29,2013-10-05,40,2701,state,Washington,At or Above Threshold
53,,,0.073,0.961,0,72,991,72,41,State,All,2013-10-06,2013-10-12,41,2702,state,Washington,At or Above Threshold
53,,,0.073,0.9640000000000001,1,72,994,73,42,State,All,2013-10-13,2013-10-19,42,2703,state,Washington,At or Above Threshold
53,,,0.079,0.929,1,75,958,76,43,State,All,2013-10-20,2013-10-26,43,2704,state,Washington,At or Above Threshold
53,,,0.07200000000000001,0.898,0,67,926,67,44,State,All,2013-10-27,2013-11-02,44,2705,state,Washington,At or Above Threshold
53,,,0.077,0.965,0,77,995,77,45,State,All,2013-11-03,2013-11-09,45,2706,state,Washington,At or Above Threshold
53,,,0.055999999999999994,0.9129999999999999,0,53,942,53,46,State,All,2013-11-10,2013-11-16,46,2707,state,Washington,At or Above Threshold
53,,,0.078,1,0,86,1097,86,47,State,All,2013-11-17,2013-11-23,47,2708,state,Washington,At or Above Threshold
53,,,0.078,0.937,2,73,966,75,48,State,All,2013-11-24,2013-11-30,48,2709,state,Washington,At or Above Threshold
53,,,0.067,0.9740000000000001,0,67,1005,67,49,State,All,2013-12-01,2013-12-07,49,2710,state,Washington,At or Above Threshold
53,,,0.071,0.981,2,70,1012,72,50,State,All,2013-12-08,2013-12-14,50,2711,state,Washington,At or Above Threshold
53,,,0.067,1,1,70,1052,71,51,State,All,2013-12-15,2013-12-21,51,2712,state,Washington,At or Above Threshold
53,,,0.08900000000000001,0.9790000000000001,4,86,1010,90,52,State,All,2013-12-22,2013-12-28,52,2713,state,Washington,At or Above Threshold
53,,,0.1,1,8,97,1049,105,1,State,All,2013-12-29,2014-01-04,1,2714,state,Washington,At or Above Threshold
53,,,0.106,1,6,109,1080,115,2,State,All,2014-01-05,2014-01-11,2,2715,state,Washington,At or Above Threshold
53,,,0.096,1,9,93,1065,102,3,State,All,2014-01-12,2014-01-18,3,2716,state,Washington,At or Above Threshold
53,,,0.095,1,11,87,1037,98,4,State,All,2014-01-19,2014-01-25,4,2717,state,Washington,At or Above Threshold
53,,,0.094,1,5,93,1039,98,5,State,All,2014-01-26,2014-02-01,5,2718,state,Washington,At or Above Threshold
53,,,0.076,0.997,2,76,1028,78,6,State,All,2014-02-02,2014-02-08,6,2719,state,Washington,At or Above Threshold
53,,,0.081,1,6,81,1078,87,7,State,All,2014-02-09,2014-02-15,7,2720,state,Washington,At or Above Threshold
53,,,0.092,1,4,91,1037,95,8,State,All,2014-02-16,2014-02-22,8,2721,state,Washington,At or Above Threshold
53,,,0.071,1,5,72,1078,77,9,State,All,2014-02-23,2014-03-01,9,2722,state,Washington,At or Above Threshold
53,,,0.084,1,1,92,1109,93,10,State,All,2014-03-02,2014-03-08,10,2723,state,Washington,At or Above Threshold
53,,,0.069,0.96,1,67,990,68,11,State,All,2014-03-09,2014-03-15,11,2724,state,Washington,At or Above Threshold
53,,,0.084,0.9390000000000001,2,79,968,81,12,State,All,2014-03-16,2014-03-22,12,2725,state,Washington,At or Above Threshold
53,,,0.061,0.99,1,61,1021,62,13,State,All,2014-03-23,2014-03-29,13,2726,state,Washington,At or Above Threshold
53,,,0.064,0.9740000000000001,1,63,1005,64,14,State,All,2014-03-30,2014-04-05,14,2727,state,Washington,At or Above Threshold
53,,,0.07,0.956,2,67,986,69,15,State,All,2014-04-06,2014-04-12,15,2728,state,Washington,At or Above Threshold
53,,,0.066,0.98,1,66,1011,67,16,State,All,2014-04-13,2014-04-19,16,2729,state,Washington,At or Above Threshold
53,,,0.067,0.978,0,68,1009,68,17,State,All,2014-04-20,2014-04-26,17,2730,state,Washington,At or Above Threshold
53,,,0.07,0.9490000000000001,4,65,979,69,18,State,All,2014-04-27,2014-05-03,18,2731,state,Washington,At or Above Threshold
53,,,0.07,0.9440000000000001,0,68,974,68,19,State,All,2014-05-04,2014-05-10,19,2732,state,Washington,At or Above Threshold
53,,,0.073,0.895,1,66,923,67,20,State,All,2014-05-11,2014-05-17,20,2733,state,Washington,At or Above Threshold
53,,,0.061,0.91,1,56,939,57,21,State,All,2014-05-18,2014-05-24,21,2734,state,Washington,At or Above Threshold
53,,,0.064,0.9279999999999999,0,61,957,61,22,State,All,2014-05-25,2014-05-31,22,2735,state,Washington,At or Above Threshold
53,,,0.07400000000000001,0.9359999999999999,1,70,965,71,23,State,All,2014-06-01,2014-06-07,23,2736,state,Washington,At or Above Threshold
53,,,0.064,0.953,0,63,983,63,24,State,All,2014-06-08,2014-06-14,24,2737,state,Washington,At or Above Threshold
53,,,0.067,0.909,1,62,938,63,25,State,All,2014-06-15,2014-06-21,25,2738,state,Washington,At or Above Threshold
53,,,0.063,0.907,0,59,935,59,26,State,All,2014-06-22,2014-06-28,26,2739,state,Washington,At or Above Threshold
53,,,0.077,0.9179999999999999,0,73,947,73,27,State,All,2014-06-29,2014-07-05,27,2740,state,Washington,At or Above Threshold
53,,,0.052000000000000005,0.8909999999999999,0,48,919,48,28,State,All,2014-07-06,2014-07-12,28,2741,state,Washington,At or Above Threshold
53,,,0.055,0.879,1,49,907,50,29,State,All,2014-07-13,2014-07-19,29,2742,state,Washington,At or Above Threshold
53,,,0.06,0.9059999999999999,0,56,934,56,30,State,All,2014-07-20,2014-07-26,30,2743,state,Washington,At or Above Threshold
53,,,0.069,0.93,0,66,959,66,31,State,All,2014-07-27,2014-08-02,31,2744,state,Washington,At or Above Threshold
53,,,0.047,0.927,0,45,956,45,32,State,All,2014-08-03,2014-08-09,32,2745,state,Washington,At or Above Threshold
53,,,0.057999999999999996,0.915,1,54,944,55,33,State,All,2014-08-10,2014-08-16,33,2746,state,Washington,At or Above Threshold
53,,,0.067,0.87,0,60,897,60,34,State,All,2014-08-17,2014-08-23,34,2747,state,Washington,At or Above Threshold
53,,,0.063,0.958,2,60,988,62,35,State,All,2014-08-24,2014-08-30,35,2748,state,Washington,At or Above Threshold
53,,,0.043,0.9,0,40,928,40,36,State,All,2014-08-31,2014-09-06,36,2749,state,Washington,At or Above Threshold
53,,,0.043,0.902,0,40,930,40,37,State,All,2014-09-07,2014-09-13,37,2750,state,Washington,At or Above Threshold
53,,,0.059000000000000004,0.9540000000000001,0,58,984,58,38,State,All,2014-09-14,2014-09-20,38,2751,state,Washington,At or Above Threshold
53,,,0.06,0.8909999999999999,0,55,919,55,39,State,All,2014-09-21,2014-09-27,39,2752,state,Washington,At or Above Threshold
53,,,0.076,0.978,0,32,422,32,40,State,All,2013-09-29,2013-10-05,40,2701,state,West Virginia,At or Above Threshold
53,,,0.085,0.955,0,35,412,35,41,State,All,2013-10-06,2013-10-12,41,2702,state,West Virginia,At or Above Threshold
53,,,0.07,0.89,0,27,384,27,42,State,All,2013-10-13,2013-10-19,42,2703,state,West Virginia,At or Above Threshold
53,,,0.09300000000000001,0.948,0,38,409,38,43,State,All,2013-10-20,2013-10-26,43,2704,state,West Virginia,At or Above Threshold
53,,,0.09300000000000001,0.9179999999999999,0,37,396,37,44,State,All,2013-10-27,2013-11-02,44,2705,state,West Virginia,At or Above Threshold
53,,,0.066,0.9059999999999999,0,26,391,26,45,State,All,2013-11-03,2013-11-09,45,2706,state,West Virginia,At or Above Threshold
53,,,0.066,0.948,0,27,409,27,46,State,All,2013-11-10,2013-11-16,46,2707,state,West Virginia,At or Above Threshold
53,,,0.073,0.927,1,28,400,29,47,State,All,2013-11-17,2013-11-23,47,2708,state,West Virginia,At or Above Threshold
53,,,0.07,0.922,1,27,398,28,48,State,All,2013-11-24,2013-11-30,48,2709,state,West Virginia,At or Above Threshold
53,,,0.073,1,0,33,450,33,49,State,All,2013-12-01,2013-12-07,49,2710,state,West Virginia,At or Above Threshold
53,,,0.075,0.992,0,32,428,32,50,State,All,2013-12-08,2013-12-14,50,2711,state,West Virginia,At or Above Threshold
53,,,0.084,0.992,1,35,428,36,51,State,All,2013-12-15,2013-12-21,51,2712,state,West Virginia,At or Above Threshold
53,,,0.10099999999999999,0.943,2,39,407,41,52,State,All,2013-12-22,2013-12-28,52,2713,state,West Virginia,At or Above Threshold
53,,,0.085,1,1,37,448,38,1,State,All,2013-12-29,2014-01-04,1,2714,state,West Virginia,At or Above Threshold
53,,,0.10300000000000001,1,3,47,487,50,2,State,All,2014-01-05,2014-01-11,2,2715,state,West Virginia,At or Above Threshold
53,,,0.11699999999999999,1,2,50,445,52,3,State,All,2014-01-12,2014-01-18,3,2716,state,West Virginia,At or Above Threshold
53,,,0.14400000000000002,1,8,62,486,70,4,State,All,2014-01-19,2014-01-25,4,2717,state,West Virginia,At or Above Threshold
53,,,0.131,1,6,53,450,59,5,State,All,2014-01-26,2014-02-01,5,2718,state,West Virginia,At or Above Threshold
53,,,0.129,1,7,54,474,61,6,State,All,2014-02-02,2014-02-08,6,2719,state,West Virginia,At or Above Threshold
53,,,0.1,1,2,45,472,47,7,State,All,2014-02-09,2014-02-15,7,2720,state,West Virginia,At or Above Threshold
53,,,0.11800000000000001,1,6,47,450,53,8,State,All,2014-02-16,2014-02-22,8,2721,state,West Virginia,At or Above Threshold
53,,,0.1,1,3,43,458,46,9,State,All,2014-02-23,2014-03-01,9,2722,state,West Virginia,At or Above Threshold
53,,,0.08800000000000001,1,1,39,453,40,10,State,All,2014-03-02,2014-03-08,10,2723,state,West Virginia,At or Above Threshold
53,,,0.114,1,2,49,448,51,11,State,All,2014-03-09,2014-03-15,11,2724,state,West Virginia,At or Above Threshold
53,,,0.086,0.945,2,33,408,35,12,State,All,2014-03-16,2014-03-22,12,2725,state,West Virginia,At or Above Threshold
53,,,0.095,0.971,1,39,419,40,13,State,All,2014-03-23,2014-03-29,13,2726,state,West Virginia,At or Above Threshold
53,,,0.084,0.9109999999999999,0,33,393,33,14,State,All,2014-03-30,2014-04-05,14,2727,state,West Virginia,At or Above Threshold
53,,,0.086,0.971,0,36,419,36,15,State,All,2014-04-06,2014-04-12,15,2728,state,West Virginia,At or Above Threshold
53,,,0.08900000000000001,0.9359999999999999,1,35,404,36,16,State,All,2014-04-13,2014-04-19,16,2729,state,West Virginia,At or Above Threshold
53,,,0.06,0.9590000000000001,0,25,414,25,17,State,All,2014-04-20,2014-04-26,17,2730,state,West Virginia,At or Above Threshold
53,,,0.09300000000000001,0.948,0,38,409,38,18,State,All,2014-04-27,2014-05-03,18,2731,state,West Virginia,At or Above Threshold
53,,,0.078,0.92,0,31,397,31,19,State,All,2014-05-04,2014-05-10,19,2732,state,West Virginia,At or Above Threshold
53,,,0.079,0.9079999999999999,0,31,392,31,20,State,All,2014-05-11,2014-05-17,20,2733,state,West Virginia,At or Above Threshold
53,,,0.07200000000000001,0.897,0,28,387,28,21,State,All,2014-05-18,2014-05-24,21,2734,state,West Virginia,At or Above Threshold
53,,,0.048,0.8740000000000001,0,18,377,18,22,State,All,2014-05-25,2014-05-31,22,2735,state,West Virginia,At or Above Threshold
53,,,0.084,0.9890000000000001,0,36,427,36,23,State,All,2014-06-01,2014-06-07,23,2736,state,West Virginia,At or Above Threshold
53,,,0.094,0.985,0,40,425,40,24,State,All,2014-06-08,2014-06-14,24,2737,state,West Virginia,At or Above Threshold
53,,,0.062,0.86,0,23,371,23,25,State,All,2014-06-15,2014-06-21,25,2738,state,West Virginia,At or Above Threshold
53,,,0.079,1,0,34,433,34,26,State,All,2014-06-22,2014-06-28,26,2739,state,West Virginia,At or Above Threshold
53,,,0.07200000000000001,0.8690000000000001,0,27,375,27,27,State,All,2014-06-29,2014-07-05,27,2740,state,West Virginia,At or Above Threshold
53,,,0.071,0.943,0,29,407,29,28,State,All,2014-07-06,2014-07-12,28,2741,state,West Virginia,At or Above Threshold
53,,,0.06,0.85,0,22,367,22,29,State,All,2014-07-13,2014-07-19,29,2742,state,West Virginia,At or Above Threshold
53,,,0.084,0.9359999999999999,0,34,404,34,30,State,All,2014-07-20,2014-07-26,30,2743,state,West Virginia,At or Above Threshold
53,,,0.08,0.955,0,33,412,33,31,State,All,2014-07-27,2014-08-02,31,2744,state,West Virginia,At or Above Threshold
53,,,0.07,0.9620000000000001,0,29,415,29,32,State,All,2014-08-03,2014-08-09,32,2745,state,West Virginia,At or Above Threshold
53,,,0.049,0.892,0,19,385,19,33,State,All,2014-08-10,2014-08-16,33,2746,state,West Virginia,At or Above Threshold
53,,,0.08199999999999999,0.878,0,31,379,31,34,State,All,2014-08-17,2014-08-23,34,2747,state,West Virginia,At or Above Threshold
53,,,0.071,0.8759999999999999,0,27,378,27,35,State,All,2014-08-24,2014-08-30,35,2748,state,West Virginia,At or Above Threshold
53,,,0.065,0.992,1,27,428,28,36,State,All,2014-08-31,2014-09-06,36,2749,state,West Virginia,At or Above Threshold
53,,,0.08199999999999999,0.9079999999999999,0,32,392,32,37,State,All,2014-09-07,2014-09-13,37,2750,state,West Virginia,At or Above Threshold
53,,,0.07400000000000001,0.9359999999999999,0,30,404,30,38,State,All,2014-09-14,2014-09-20,38,2751,state,West Virginia,At or Above Threshold
53,,,0.063,1,0,28,447,28,39,State,All,2014-09-21,2014-09-27,39,2752,state,West Virginia,At or Above Threshold
53,,,0.063,0.977,0,59,940,59,40,State,All,2013-09-29,2013-10-05,40,2701,state,Wisconsin,At or Above Threshold
53,,,0.068,0.9359999999999999,1,60,900,61,41,State,All,2013-10-06,2013-10-12,41,2702,state,Wisconsin,At or Above Threshold
53,,,0.055999999999999994,0.991,0,53,953,53,42,State,All,2013-10-13,2013-10-19,42,2703,state,Wisconsin,At or Above Threshold
53,,,0.052000000000000005,1,0,51,982,51,43,State,All,2013-10-20,2013-10-26,43,2704,state,Wisconsin,At or Above Threshold
53,,,0.062,1,0,62,1005,62,44,State,All,2013-10-27,2013-11-02,44,2705,state,Wisconsin,At or Above Threshold
53,,,0.065,1,1,63,978,64,45,State,All,2013-11-03,2013-11-09,45,2706,state,Wisconsin,At or Above Threshold
53,,,0.063,0.9990000000000001,0,61,961,61,46,State,All,2013-11-10,2013-11-16,46,2707,state,Wisconsin,At or Above Threshold
53,,,0.057999999999999996,1,0,57,976,57,47,State,All,2013-11-17,2013-11-23,47,2708,state,Wisconsin,At or Above Threshold
53,,,0.061,1,0,60,991,60,48,State,All,2013-11-24,2013-11-30,48,2709,state,Wisconsin,At or Above Threshold
53,,,0.059000000000000004,0.986,1,55,948,56,49,State,All,2013-12-01,2013-12-07,49,2710,state,Wisconsin,At or Above Threshold
53,,,0.063,1,0,63,993,63,50,State,All,2013-12-08,2013-12-14,50,2711,state,Wisconsin,At or Above Threshold
53,,,0.073,1,3,72,1032,75,51,State,All,2013-12-15,2013-12-21,51,2712,state,Wisconsin,At or Above Threshold
53,,,0.076,1,2,77,1039,79,52,State,All,2013-12-22,2013-12-28,52,2713,state,Wisconsin,At or Above Threshold
53,,,0.105,1,6,101,1020,107,1,State,All,2013-12-29,2014-01-04,1,2714,state,Wisconsin,At or Above Threshold
53,,,0.085,1,3,84,1019,87,2,State,All,2014-01-05,2014-01-11,2,2715,state,Wisconsin,At or Above Threshold
53,,,0.08,1,11,73,1044,84,3,State,All,2014-01-12,2014-01-18,3,2716,state,Wisconsin,At or Above Threshold
53,,,0.08800000000000001,1,7,80,994,87,4,State,All,2014-01-19,2014-01-25,4,2717,state,Wisconsin,At or Above Threshold
53,,,0.079,1,8,72,1015,80,5,State,All,2014-01-26,2014-02-01,5,2718,state,Wisconsin,At or Above Threshold
53,,,0.07400000000000001,1,6,67,993,73,6,State,All,2014-02-02,2014-02-08,6,2719,state,Wisconsin,At or Above Threshold
53,,,0.067,1,4,63,1006,67,7,State,All,2014-02-09,2014-02-15,7,2720,state,Wisconsin,At or Above Threshold
53,,,0.08,1,4,80,1055,84,8,State,All,2014-02-16,2014-02-22,8,2721,state,Wisconsin,At or Above Threshold
53,,,0.069,1,4,63,967,67,9,State,All,2014-02-23,2014-03-01,9,2722,state,Wisconsin,At or Above Threshold
53,,,0.073,1,3,67,965,70,10,State,All,2014-03-02,2014-03-08,10,2723,state,Wisconsin,At or Above Threshold
53,,,0.078,1,0,81,1034,81,11,State,All,2014-03-09,2014-03-15,11,2724,state,Wisconsin,At or Above Threshold
53,,,0.063,1,1,61,992,62,12,State,All,2014-03-16,2014-03-22,12,2725,state,Wisconsin,At or Above Threshold
53,,,0.079,0.9990000000000001,2,74,961,76,13,State,All,2014-03-23,2014-03-29,13,2726,state,Wisconsin,At or Above Threshold
53,,,0.073,0.993,0,70,955,70,14,State,All,2014-03-30,2014-04-05,14,2727,state,Wisconsin,At or Above Threshold
53,,,0.086,1,1,84,989,85,15,State,All,2014-04-06,2014-04-12,15,2728,state,Wisconsin,At or Above Threshold
53,,,0.078,1,1,75,975,76,16,State,All,2014-04-13,2014-04-19,16,2729,state,Wisconsin,At or Above Threshold
53,,,0.065,0.981,0,61,943,61,17,State,All,2014-04-20,2014-04-26,17,2730,state,Wisconsin,At or Above Threshold
53,,,0.065,1,0,64,981,64,18,State,All,2014-04-27,2014-05-03,18,2731,state,Wisconsin,At or Above Threshold
53,,,0.07400000000000001,1,1,71,970,72,19,State,All,2014-05-04,2014-05-10,19,2732,state,Wisconsin,At or Above Threshold
53,,,0.079,0.965,0,73,928,73,20,State,All,2014-05-11,2014-05-17,20,2733,state,Wisconsin,At or Above Threshold
53,,,0.055999999999999994,0.9470000000000001,2,49,911,51,21,State,All,2014-05-18,2014-05-24,21,2734,state,Wisconsin,At or Above Threshold
53,,,0.05,0.986,0,47,948,47,22,State,All,2014-05-25,2014-05-31,22,2735,state,Wisconsin,At or Above Threshold
53,,,0.057,0.945,0,52,909,52,23,State,All,2014-06-01,2014-06-07,23,2736,state,Wisconsin,At or Above Threshold
53,,,0.064,0.904,0,56,869,56,24,State,All,2014-06-08,2014-06-14,24,2737,state,Wisconsin,At or Above Threshold
53,,,0.06,0.9229999999999999,1,52,888,53,25,State,All,2014-06-15,2014-06-21,25,2738,state,Wisconsin,At or Above Threshold
53,,,0.051,0.934,1,45,898,46,26,State,All,2014-06-22,2014-06-28,26,2739,state,Wisconsin,At or Above Threshold
53,,,0.052000000000000005,0.9420000000000001,0,47,906,47,27,State,All,2014-06-29,2014-07-05,27,2740,state,Wisconsin,At or Above Threshold
53,,,0.063,0.96,0,58,923,58,28,State,All,2014-07-06,2014-07-12,28,2741,state,Wisconsin,At or Above Threshold
53,,,0.055,0.89,0,47,856,47,29,State,All,2014-07-13,2014-07-19,29,2742,state,Wisconsin,At or Above Threshold
53,,,0.048,0.9390000000000001,0,43,903,43,30,State,All,2014-07-20,2014-07-26,30,2743,state,Wisconsin,At or Above Threshold
53,,,0.065,0.925,0,58,890,58,31,State,All,2014-07-27,2014-08-02,31,2744,state,Wisconsin,At or Above Threshold
53,,,0.06,0.8859999999999999,0,51,852,51,32,State,All,2014-08-03,2014-08-09,32,2745,state,Wisconsin,At or Above Threshold
53,,,0.067,0.9,0,58,866,58,33,State,All,2014-08-10,2014-08-16,33,2746,state,Wisconsin,At or Above Threshold
53,,,0.066,0.958,1,60,921,61,34,State,All,2014-08-17,2014-08-23,34,2747,state,Wisconsin,At or Above Threshold
53,,,0.055,0.9520000000000001,0,50,916,50,35,State,All,2014-08-24,2014-08-30,35,2748,state,Wisconsin,At or Above Threshold
53,,,0.08800000000000001,0.9670000000000001,0,82,930,82,36,State,All,2014-08-31,2014-09-06,36,2749,state,Wisconsin,At or Above Threshold
53,,,0.061,0.9229999999999999,0,54,888,54,37,State,All,2014-09-07,2014-09-13,37,2750,state,Wisconsin,At or Above Threshold
53,,,0.06,0.9740000000000001,0,56,937,56,38,State,All,2014-09-14,2014-09-20,38,2751,state,Wisconsin,At or Above Threshold
53,,,0.063,0.9309999999999999,0,56,895,56,39,State,All,2014-09-21,2014-09-27,39,2752,state,Wisconsin,At or Above Threshold
