region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date
HHS Regions,Region 4,2018,7,13071,1641,1128,21.1843,12.5545,8.62979,2018-02-11
HHS Regions,Region 5,2018,7,16196,3439,1290,29.1986,21.2336,7.96493,2018-02-11
HHS Regions,Region 6,2018,7,10719,1012,1867,26.8588,9.44118,17.4177,2018-02-11
HHS Regions,Region 7,2018,7,3315,381,466,25.5505,11.4932,14.0573,2018-02-11
HHS Regions,Region 8,2018,7,3888,355,381,18.93,9.13066,9.79938,2018-02-11
HHS Regions,Region 9,2018,7,3521,168,351,14.7401,4.77137,9.96876,2018-02-11
HHS Regions,Region 10,2018,7,3354,260,299,16.6667,7.75194,8.91473,2018-02-11
HHS Regions,Region 1,2018,8,4752,904,513,29.819,19.0236,10.7955,2018-02-18
HHS Regions,Region 2,2018,8,7128,1048,913,27.5112,14.7026,12.8086,2018-02-18
HHS Regions,Region 3,2018,8,4235,528,424,22.4793,12.4675,10.0118,2018-02-18
HHS Regions,Region 4,2018,8,9499,816,723,16.2017,8.59038,7.61133,2018-02-18
HHS Regions,Region 5,2018,8,13883,2416,1360,27.1987,17.4026,9.79615,2018-02-18
HHS Regions,Region 6,2018,8,8162,593,1141,21.2448,7.26538,13.9794,2018-02-18
HHS Regions,Region 7,2018,8,2988,286,434,24.0964,9.57162,14.5248,2018-02-18
HHS Regions,Region 8,2018,8,3356,242,304,16.2694,7.21097,9.0584,2018-02-18
HHS Regions,Region 9,2018,8,2937,111,242,12.0191,3.77937,8.2397,2018-02-18
HHS Regions,Region 10,2018,8,3094,233,346,18.7136,7.5307,11.1829,2018-02-18
HHS Regions,Region 1,2018,9,3753,605,355,25.5795,16.1204,9.4591,2018-02-25
HHS Regions,Region 2,2018,9,4855,442,422,17.7961,9.10402,8.69207,2018-02-25
HHS Regions,Region 3,2018,9,3449,305,261,16.4106,8.84314,7.56741,2018-02-25
HHS Regions,Region 4,2018,9,7225,460,439,12.4429,6.36678,6.07612,2018-02-25
HHS Regions,Region 5,2018,9,11134,1507,1051,22.9747,13.5351,9.43955,2018-02-25
HHS Regions,Region 6,2018,9,6413,319,702,15.9208,4.97427,10.9465,2018-02-25
HHS Regions,Region 7,2018,9,2413,182,390,23.7049,7.54248,16.1625,2018-02-25
HHS Regions,Region 8,2018,9,3472,244,364,17.5115,7.02765,10.4839,2018-02-25
HHS Regions,Region 9,2018,9,2757,112,292,14.6536,4.06239,10.5912,2018-02-25
HHS Regions,Region 10,2018,9,3018,229,283,16.9649,7.58781,9.37707,2018-02-25
HHS Regions,Region 1,2018,10,3042,297,256,18.1788,9.76331,8.41552,2018-03-04
HHS Regions,Region 2,2018,10,3947,274,271,13.808,6.94198,6.86597,2018-03-04
HHS Regions,Region 3,2018,10,2693,180,181,13.4051,6.684,6.72113,2018-03-04
HHS Regions,Region 4,2018,10,6243,351,331,10.9242,5.6223,5.30194,2018-03-04
HHS Regions,Region 5,2018,10,9213,904,941,20.0261,9.81222,10.2138,2018-03-04
HHS Regions,Region 6,2018,10,5102,165,394,10.9565,3.23403,7.72246,2018-03-04
HHS Regions,Region 7,2018,10,2111,132,273,19.1852,6.25296,12.9323,2018-03-04
HHS Regions,Region 8,2018,10,3092,223,304,17.044,7.21216,9.83182,2018-03-04
HHS Regions,Region 9,2018,10,2679,119,256,13.9978,4.44196,9.5558,2018-03-04
HHS Regions,Region 10,2018,10,2856,252,327,20.2731,8.82353,11.4496,2018-03-04
HHS Regions,Region 1,2018,11,2451,230,202,17.6255,9.38392,8.24153,2018-03-11
HHS Regions,Region 2,2018,11,3542,199,245,12.5353,5.61829,6.917,2018-03-11
HHS Regions,Region 3,2018,11,2727,151,225,13.788,5.53722,8.25083,2018-03-11
HHS Regions,Region 4,2018,11,5751,297,324,10.7981,5.16432,5.6338,2018-03-11
HHS Regions,Region 5,2018,11,8662,815,1056,21.6001,9.40891,12.1912,2018-03-11
HHS Regions,Region 6,2018,11,3994,97,264,9.03856,2.42864,6.60991,2018-03-11
HHS Regions,Region 7,2018,11,1727,94,193,16.6184,5.44296,11.1754,2018-03-11
HHS Regions,Region 8,2018,11,2806,198,276,16.8924,7.05631,9.83607,2018-03-11
HHS Regions,Region 9,2018,11,2606,104,271,14.3899,3.99079,10.3991,2018-03-11
HHS Regions,Region 10,2018,11,2528,164,328,19.462,6.48734,12.9747,2018-03-11
HHS Regions,Region 1,2018,12,2385,188,184,15.5975,7.8826,7.71488,2018-03-18
HHS Regions,Region 2,2018,12,3307,208,212,12.7003,6.28969,6.41064,2018-03-18
HHS Regions,Region 3,2018,12,2311,124,242,15.8373,5.36564,10.4717,2018-03-18
HHS Regions,Region 4,2018,12,5392,293,328,11.5171,5.43398,6.08309,2018-03-18
HHS Regions,Region 5,2018,12,8472,765,1212,23.3357,9.02975,14.3059,2018-03-18
HHS Regions,Region 6,2018,12,3264,70,161,7.07721,2.14461,4.9326,2018-03-18
HHS Regions,Region 7,2018,12,1509,52,143,12.9225,3.44599,9.47647,2018-03-18
HHS Regions,Region 8,2018,12,2284,131,201,14.5359,5.73555,8.80035,2018-03-18
HHS Regions,Region 9,2018,12,2214,51,150,9.07859,2.30352,6.77507,2018-03-18
HHS Regions,Region 10,2018,12,2304,141,270,17.8385,6.11979,11.7188,2018-03-18
HHS Regions,Region 1,2018,13,2076,159,201,17.341,7.65896,9.68208,2018-03-25
HHS Regions,Region 2,2018,13,3171,236,249,15.2949,7.44245,7.85241,2018-03-25
HHS Regions,Region 3,2018,13,2376,131,256,16.2879,5.51347,10.7744,2018-03-25
HHS Regions,Region 4,2018,13,4657,219,265,10.393,4.7026,5.69036,2018-03-25
HHS Regions,Region 5,2018,13,8274,624,1280,23.0118,7.5417,15.4701,2018-03-25
HHS Regions,Region 6,2018,13,2691,40,74,4.23634,1.48644,2.74991,2018-03-25
HHS Regions,Region 7,2018,13,1329,34,100,10.0828,2.55831,7.52445,2018-03-25
HHS Regions,Region 8,2018,13,2060,84,147,11.2136,4.07767,7.13592,2018-03-25
HHS Regions,Region 9,2018,13,1820,26,102,7.03297,1.42857,5.6044,2018-03-25
HHS Regions,Region 10,2018,13,2214,155,253,18.4282,7.0009,11.4273,2018-03-25
HHS Regions,Region 1,2018,14,2076,125,224,16.8112,6.02119,10.79,2018-04-01
HHS Regions,Region 2,2018,14,2518,180,192,14.7736,7.14853,7.6251,2018-04-01
HHS Regions,Region 3,2018,14,2240,73,212,12.7232,3.25893,9.46429,2018-04-01
HHS Regions,Region 4,2018,14,4271,137,236,8.73332,3.20768,5.52564,2018-04-01
HHS Regions,Region 5,2018,14,7410,376,951,17.9082,5.07422,12.834,2018-04-01
HHS Regions,Region 6,2018,14,2324,21,61,3.5284,0.903614,2.62478,2018-04-01
HHS Regions,Region 7,2018,14,1205,27,81,8.96266,2.24066,6.72199,2018-04-01
HHS Regions,Region 8,2018,14,1789,65,114,10.0056,3.63331,6.37228,2018-04-01
HHS Regions,Region 9,2018,14,1499,22,75,6.47098,1.46765,5.00334,2018-04-01
HHS Regions,Region 10,2018,14,2007,106,191,14.7982,5.28151,9.51669,2018-04-01
HHS Regions,Region 1,2018,15,1919,115,197,16.2585,5.9927,10.2658,2018-04-08
HHS Regions,Region 2,2018,15,2357,123,117,10.1824,5.2185,4.96394,2018-04-08
HHS Regions,Region 3,2018,15,1898,56,154,11.0643,2.95047,8.1138,2018-04-08
HHS Regions,Region 4,2018,15,4050,137,211,8.59259,3.38272,5.20988,2018-04-08
HHS Regions,Region 5,2018,15,6949,307,894,17.2831,4.4179,12.8652,2018-04-08
HHS Regions,Region 6,2018,15,2175,12,50,2.85057,0.551724,2.29885,2018-04-08
HHS Regions,Region 7,2018,15,1140,26,46,6.31579,2.2807,4.03509,2018-04-08
HHS Regions,Region 8,2018,15,1696,57,66,7.25236,3.36085,3.89151,2018-04-08
HHS Regions,Region 9,2018,15,1257,13,45,4.61416,1.03421,3.57995,2018-04-08
HHS Regions,Region 10,2018,15,1611,55,137,11.9181,3.41403,8.50403,2018-04-08
HHS Regions,Region 1,2018,16,1654,73,153,13.6638,4.41354,9.2503,2018-04-15
HHS Regions,Region 2,2018,16,2195,117,74,8.70159,5.3303,3.3713,2018-04-15
HHS Regions,Region 3,2018,16,1792,46,127,9.65402,2.56696,7.08705,2018-04-15
HHS Regions,Region 4,2018,16,3612,80,133,5.89701,2.21484,3.68217,2018-04-15
HHS Regions,Region 5,2018,16,5917,178,693,14.7203,3.00828,11.712,2018-04-15
HHS Regions,Region 6,2018,16,1971,7,36,2.18163,0.35515,1.82648,2018-04-15
HHS Regions,Region 7,2018,16,1018,24,38,6.09037,2.35756,3.73281,2018-04-15
HHS Regions,Region 8,2018,16,1296,30,64,7.25309,2.31481,4.93827,2018-04-15
HHS Regions,Region 9,2018,16,932,9,21,3.21888,0.965665,2.25322,2018-04-15
HHS Regions,Region 10,2018,16,1096,31,85,10.5839,2.82847,7.75547,2018-04-15
HHS Regions,Region 1,2018,17,1425,48,101,10.4561,3.36842,7.08772,2018-04-22
HHS Regions,Region 2,2018,17,1978,92,76,8.49343,4.65116,3.84226,2018-04-22
HHS Regions,Region 3,2018,17,1574,19,104,7.81449,1.20712,6.60737,2018-04-22
HHS Regions,Region 4,2018,17,3433,73,128,5.85494,2.12642,3.72852,2018-04-22
HHS Regions,Region 5,2018,17,5066,130,484,12.12,2.56613,9.55389,2018-04-22
HHS Regions,Region 6,2018,17,1692,12,29,2.42317,0.70922,1.71395,2018-04-22
HHS Regions,Region 7,2018,17,887,17,23,4.50958,1.91657,2.59301,2018-04-22
HHS Regions,Region 8,2018,17,1189,32,41,6.13961,2.69134,3.44828,2018-04-22
HHS Regions,Region 9,2018,17,1080,18,24,3.88889,1.66667,2.22222,2018-04-22
HHS Regions,Region 10,2018,17,1004,31,64,9.46215,3.08765,6.3745,2018-04-22
HHS Regions,Region 1,2018,18,1094,15,50,5.9415,1.37112,4.57038,2018-04-29
HHS Regions,Region 2,2018,18,1841,56,37,5.0516,3.04183,2.00978,2018-04-29
HHS Regions,Region 3,2018,18,1436,23,77,6.96379,1.60167,5.36212,2018-04-29
HHS Regions,Region 4,2018,18,3217,66,110,5.47094,2.0516,3.41933,2018-04-29
HHS Regions,Region 5,2018,18,4330,121,350,10.8776,2.79446,8.08314,2018-04-29
HHS Regions,Region 6,2018,18,1544,4,14,1.1658,0.259067,0.906736,2018-04-29
HHS Regions,Region 7,2018,18,767,14,21,4.56323,1.82529,2.73794,2018-04-29
HHS Regions,Region 8,2018,18,1082,31,29,5.54529,2.86506,2.68022,2018-04-29
HHS Regions,Region 9,2018,18,986,7,15,2.23124,0.709939,1.5213,2018-04-29
HHS Regions,Region 10,2018,18,798,9,21,3.7594,1.12782,2.63158,2018-04-29
HHS Regions,Region 1,2018,19,843,4,20,2.84698,0.474496,2.37248,2018-05-06
HHS Regions,Region 2,2018,19,1693,33,45,4.60721,1.9492,2.658,2018-05-06
HHS Regions,Region 3,2018,19,1105,8,36,3.9819,0.723982,3.25792,2018-05-06
HHS Regions,Region 4,2018,19,3007,65,98,5.42069,2.16162,3.25906,2018-05-06
HHS Regions,Region 5,2018,19,3663,44,206,6.82501,1.2012,5.62381,2018-05-06
HHS Regions,Region 6,2018,19,1417,8,12,1.41143,0.564573,0.84686,2018-05-06
HHS Regions,Region 7,2018,19,752,4,8,1.59574,0.531915,1.06383,2018-05-06
HHS Regions,Region 8,2018,19,972,13,20,3.39506,1.33745,2.05761,2018-05-06
HHS Regions,Region 9,2018,19,882,4,5,1.02041,0.453515,0.566893,2018-05-06
HHS Regions,Region 10,2018,19,644,8,17,3.88199,1.24224,2.63975,2018-05-06
HHS Regions,Region 1,2018,20,768,12,10,2.86458,1.5625,1.30208,2018-05-13
HHS Regions,Region 2,2018,20,1541,26,18,2.85529,1.68722,1.16807,2018-05-13
HHS Regions,Region 3,2018,20,990,12,30,4.24242,1.21212,3.0303,2018-05-13
HHS Regions,Region 4,2018,20,2817,74,64,4.89883,2.62691,2.27192,2018-05-13
HHS Regions,Region 5,2018,20,2839,33,81,4.0155,1.16238,2.85312,2018-05-13
HHS Regions,Region 6,2018,20,1243,4,8,0.965406,0.321802,0.643604,2018-05-13
HHS Regions,Region 7,2018,20,620,2,1,0.483871,0.322581,0.16129,2018-05-13
HHS Regions,Region 8,2018,20,885,7,11,2.0339,0.79096,1.24294,2018-05-13
HHS Regions,Region 9,2018,20,805,2,8,1.24224,0.248447,0.993789,2018-05-13
HHS Regions,Region 10,2018,20,505,4,5,1.78218,0.792079,0.990099,2018-05-13
HHS Regions,Region 1,2018,21,650,8,4,1.84615,1.23077,0.615385,2018-05-20
HHS Regions,Region 2,2018,21,1390,16,6,1.58273,1.15108,0.431655,2018-05-20
HHS Regions,Region 3,2018,21,849,3,9,1.41343,0.353357,1.06007,2018-05-20
HHS Regions,Region 4,2018,21,2767,62,73,4.87893,2.24069,2.63824,2018-05-20
HHS Regions,Region 5,2018,21,2491,16,40,2.24809,0.642312,1.60578,2018-05-20
HHS Regions,Region 6,2018,21,1100,2,5,0.636364,0.181818,0.454545,2018-05-20
HHS Regions,Region 7,2018,21,585,1,4,0.854701,0.17094,0.683761,2018-05-20
HHS Regions,Region 8,2018,21,810,2,5,0.864198,0.246914,0.617284,2018-05-20
HHS Regions,Region 9,2018,21,686,5,11,2.33236,0.728863,1.6035,2018-05-20
HHS Regions,Region 10,2018,21,471,4,6,2.12314,0.849257,1.27389,2018-05-20
HHS Regions,Region 1,2018,22,588,2,3,0.85034,0.340136,0.510204,2018-05-27
HHS Regions,Region 2,2018,22,1317,12,2,1.06302,0.911162,0.15186,2018-05-27
HHS Regions,Region 3,2018,22,651,2,2,0.614439,0.30722,0.30722,2018-05-27
HHS Regions,Region 4,2018,22,2613,48,57,4.01837,1.83697,2.1814,2018-05-27
HHS Regions,Region 5,2018,22,2304,1,12,0.564236,0.0434028,0.520833,2018-05-27
HHS Regions,Region 6,2018,22,1037,4,1,0.48216,0.385728,0.096432,2018-05-27
HHS Regions,Region 7,2018,22,529,0,0,0,0,0,2018-05-27
HHS Regions,Region 8,2018,22,696,3,3,0.862069,0.431034,0.431034,2018-05-27
HHS Regions,Region 9,2018,22,680,4,8,1.76471,0.588235,1.17647,2018-05-27
HHS Regions,Region 10,2018,22,374,0,1,0.26738,0,0.26738,2018-05-27
HHS Regions,Region 1,2018,23,498,1,2,0.60241,0.200803,0.401606,2018-06-03
HHS Regions,Region 2,2018,23,1281,5,2,0.546448,0.39032,0.156128,2018-06-03
HHS Regions,Region 3,2018,23,551,1,2,0.544465,0.181488,0.362976,2018-06-03
HHS Regions,Region 4,2018,23,2264,49,48,4.28445,2.16431,2.12014,2018-06-03
HHS Regions,Region 5,2018,23,1801,9,8,0.94392,0.499722,0.444198,2018-06-03
HHS Regions,Region 6,2018,23,981,3,4,0.713558,0.30581,0.407747,2018-06-03
HHS Regions,Region 7,2018,23,541,0,0,0,0,0,2018-06-03
HHS Regions,Region 8,2018,23,734,1,0,0.13624,0.13624,0,2018-06-03
HHS Regions,Region 9,2018,23,624,0,14,2.24359,0,2.24359,2018-06-03
HHS Regions,Region 10,2018,23,428,4,0,0.934579,0.934579,0,2018-06-03
HHS Regions,Region 1,2018,24,491,0,1,0.203666,0,0.203666,2018-06-10
HHS Regions,Region 2,2018,24,1175,3,0,0.255319,0.255319,0,2018-06-10
HHS Regions,Region 3,2018,24,610,0,2,0.327869,0,0.327869,2018-06-10
HHS Regions,Region 4,2018,24,2076,41,53,4.52794,1.97495,2.55299,2018-06-10
HHS Regions,Region 5,2018,24,1662,2,2,0.240674,0.120337,0.120337,2018-06-10
HHS Regions,Region 6,2018,24,904,1,1,0.221239,0.110619,0.110619,2018-06-10
HHS Regions,Region 7,2018,24,473,0,0,0,0,0,2018-06-10
HHS Regions,Region 8,2018,24,651,3,1,0.614439,0.460829,0.15361,2018-06-10
HHS Regions,Region 9,2018,24,514,1,4,0.972763,0.194553,0.77821,2018-06-10
HHS Regions,Region 10,2018,24,373,0,1,0.268097,0,0.268097,2018-06-10
HHS Regions,Region 1,2018,25,435,0,0,0,0,0,2018-06-17
HHS Regions,Region 2,2018,25,1094,0,0,0,0,0,2018-06-17
HHS Regions,Region 3,2018,25,627,0,0,0,0,0,2018-06-17
HHS Regions,Region 4,2018,25,1934,39,29,3.51603,2.01655,1.49948,2018-06-17
HHS Regions,Region 5,2018,25,1569,4,1,0.318674,0.254939,0.0637349,2018-06-17
HHS Regions,Region 6,2018,25,811,4,3,0.863132,0.493218,0.369914,2018-06-17
HHS Regions,Region 7,2018,25,471,0,0,0,0,0,2018-06-17
HHS Regions,Region 8,2018,25,624,1,2,0.480769,0.160256,0.320513,2018-06-17
HHS Regions,Region 9,2018,25,547,1,3,0.731261,0.182815,0.548446,2018-06-17
HHS Regions,Region 10,2018,25,390,0,0,0,0,0,2018-06-17
HHS Regions,Region 1,2018,26,305,2,0,0.655738,0.655738,0,2018-06-24
HHS Regions,Region 2,2018,26,951,1,0,0.105152,0.105152,0,2018-06-24
HHS Regions,Region 3,2018,26,564,0,2,0.35461,0,0.35461,2018-06-24
HHS Regions,Region 4,2018,26,1816,42,22,3.52423,2.31278,1.21145,2018-06-24
HHS Regions,Region 5,2018,26,1482,4,1,0.337382,0.269906,0.0674764,2018-06-24
HHS Regions,Region 6,2018,26,798,3,2,0.626566,0.37594,0.250627,2018-06-24
HHS Regions,Region 7,2018,26,522,1,1,0.383142,0.191571,0.191571,2018-06-24
HHS Regions,Region 8,2018,26,587,1,1,0.340716,0.170358,0.170358,2018-06-24
HHS Regions,Region 9,2018,26,388,2,0,0.515464,0.515464,0,2018-06-24
HHS Regions,Region 10,2018,26,310,1,0,0.322581,0.322581,0,2018-06-24
HHS Regions,Region 1,2018,27,322,0,0,0,0,0,2018-07-01
HHS Regions,Region 2,2018,27,910,0,0,0,0,0,2018-07-01
HHS Regions,Region 3,2018,27,561,1,3,0.713012,0.178253,0.534759,2018-07-01
HHS Regions,Region 4,2018,27,1634,36,14,3.05998,2.20318,0.856793,2018-07-01
HHS Regions,Region 5,2018,27,1225,1,1,0.163265,0.0816327,0.0816327,2018-07-01
HHS Regions,Region 6,2018,27,667,1,2,0.449775,0.149925,0.29985,2018-07-01
HHS Regions,Region 7,2018,27,303,0,1,0.330033,0,0.330033,2018-07-01
HHS Regions,Region 8,2018,27,536,3,0,0.559701,0.559701,0,2018-07-01
HHS Regions,Region 9,2018,27,482,0,4,0.829876,0,0.829876,2018-07-01
HHS Regions,Region 10,2018,27,239,2,0,0.83682,0.83682,0,2018-07-01
HHS Regions,Region 1,2018,28,321,1,0,0.311526,0.311526,0,2018-07-08
HHS Regions,Region 2,2018,28,993,6,0,0.60423,0.60423,0,2018-07-08
HHS Regions,Region 3,2018,28,569,2,0,0.351494,0.351494,0,2018-07-08
HHS Regions,Region 4,2018,28,1527,34,10,2.88147,2.22659,0.654879,2018-07-08
HHS Regions,Region 5,2018,28,1283,1,1,0.155885,0.0779423,0.0779423,2018-07-08
HHS Regions,Region 6,2018,28,696,1,0,0.143678,0.143678,0,2018-07-08
HHS Regions,Region 7,2018,28,460,1,0,0.217391,0.217391,0,2018-07-08
HHS Regions,Region 8,2018,28,523,1,0,0.19120500000000001,0.19120500000000001,0,2018-07-08
HHS Regions,Region 9,2018,28,344,2,0,0.581395,0.581395,0,2018-07-08
HHS Regions,Region 10,2018,28,270,2,2,1.48148,0.740741,0.740741,2018-07-08
HHS Regions,Region 1,2018,29,314,0,0,0,0,0,2018-07-15
HHS Regions,Region 2,2018,29,953,7,0,0.734523,0.734523,0,2018-07-15
HHS Regions,Region 3,2018,29,559,2,1,0.536673,0.357782,0.178891,2018-07-15
HHS Regions,Region 4,2018,29,1474,32,13,3.05292,2.17096,0.881954,2018-07-15
HHS Regions,Region 5,2018,29,1347,6,0,0.445434,0.445434,0,2018-07-15
HHS Regions,Region 6,2018,29,662,5,0,0.755287,0.755287,0,2018-07-15
HHS Regions,Region 7,2018,29,416,0,0,0,0,0,2018-07-15
HHS Regions,Region 8,2018,29,507,2,0,0.394477,0.394477,0,2018-07-15
HHS Regions,Region 9,2018,29,371,0,0,0,0,0,2018-07-15
HHS Regions,Region 10,2018,29,232,3,1,1.72414,1.2931,0.431034,2018-07-15
HHS Regions,Region 1,2018,30,309,2,1,0.970874,0.647249,0.323625,2018-07-22
HHS Regions,Region 2,2018,30,925,3,1,0.432432,0.324324,0.108108,2018-07-22
HHS Regions,Region 3,2018,30,511,1,0,0.195695,0.195695,0,2018-07-22
HHS Regions,Region 4,2018,30,1456,28,14,2.88462,1.92308,0.961538,2018-07-22
HHS Regions,Region 5,2018,30,1319,5,2,0.530705,0.379075,0.15163,2018-07-22
HHS Regions,Region 6,2018,30,675,3,0,0.444444,0.444444,0,2018-07-22
HHS Regions,Region 7,2018,30,432,1,0,0.231481,0.231481,0,2018-07-22
HHS Regions,Region 8,2018,30,539,1,0,0.185529,0.185529,0,2018-07-22
HHS Regions,Region 9,2018,30,347,2,0,0.576369,0.576369,0,2018-07-22
HHS Regions,Region 10,2018,30,220,2,1,1.36364,0.909091,0.454545,2018-07-22
HHS Regions,Region 1,2018,31,301,0,0,0,0,0,2018-07-29
HHS Regions,Region 2,2018,31,845,1,1,0.236686,0.118343,0.118343,2018-07-29
HHS Regions,Region 3,2018,31,437,3,1,0.915332,0.686499,0.228833,2018-07-29
HHS Regions,Region 4,2018,31,1461,29,12,2.8063,1.98494,0.821355,2018-07-29
HHS Regions,Region 5,2018,31,1198,4,0,0.33389,0.33389,0,2018-07-29
HHS Regions,Region 6,2018,31,630,3,1,0.634921,0.47619,0.15873,2018-07-29
HHS Regions,Region 7,2018,31,372,0,1,0.268817,0,0.268817,2018-07-29
HHS Regions,Region 8,2018,31,524,0,0,0,0,0,2018-07-29
HHS Regions,Region 9,2018,31,338,3,0,0.887574,0.887574,0,2018-07-29
HHS Regions,Region 10,2018,31,186,0,1,0.537634,0,0.537634,2018-07-29
HHS Regions,Region 1,2018,32,321,0,0,0,0,0,2018-08-05
HHS Regions,Region 2,2018,32,962,1,1,0.2079,0.10395,0.10395,2018-08-05
HHS Regions,Region 3,2018,32,438,1,0,0.228311,0.228311,0,2018-08-05
HHS Regions,Region 4,2018,32,1548,30,15,2.90698,1.93798,0.968992,2018-08-05
HHS Regions,Region 5,2018,32,1252,2,0,0.159744,0.159744,0,2018-08-05
HHS Regions,Region 6,2018,32,684,1,3,0.584795,0.146199,0.438596,2018-08-05
HHS Regions,Region 7,2018,32,471,1,1,0.424628,0.212314,0.212314,2018-08-05
HHS Regions,Region 8,2018,32,552,2,2,0.724638,0.362319,0.362319,2018-08-05
HHS Regions,Region 9,2018,32,342,3,0,0.877193,0.877193,0,2018-08-05
HHS Regions,Region 10,2018,32,220,2,0,0.909091,0.909091,0,2018-08-05
HHS Regions,Region 1,2018,33,307,0,0,0,0,0,2018-08-12
HHS Regions,Region 2,2018,33,908,0,0,0,0,0,2018-08-12
HHS Regions,Region 3,2018,33,468,0,0,0,0,0,2018-08-12
HHS Regions,Region 4,2018,33,1616,24,17,2.53713,1.48515,1.05198,2018-08-12
HHS Regions,Region 5,2018,33,1365,2,1,0.21978,0.14652,0.0732601,2018-08-12
HHS Regions,Region 6,2018,33,779,5,0,0.641849,0.641849,0,2018-08-12
HHS Regions,Region 7,2018,33,515,0,0,0,0,0,2018-08-12
HHS Regions,Region 8,2018,33,509,2,0,0.392927,0.392927,0,2018-08-12
HHS Regions,Region 9,2018,33,392,3,0,0.765306,0.765306,0,2018-08-12
HHS Regions,Region 10,2018,33,206,0,0,0,0,0,2018-08-12
HHS Regions,Region 1,2018,34,322,0,0,0,0,0,2018-08-19
HHS Regions,Region 2,2018,34,980,2,0,0.204082,0.204082,0,2018-08-19
HHS Regions,Region 3,2018,34,523,0,0,0,0,0,2018-08-19
HHS Regions,Region 4,2018,34,1997,53,21,3.70556,2.65398,1.05158,2018-08-19
HHS Regions,Region 5,2018,34,1335,14,3,1.27341,1.04869,0.224719,2018-08-19
HHS Regions,Region 6,2018,34,849,5,1,0.706714,0.588928,0.117786,2018-08-19
HHS Regions,Region 7,2018,34,570,0,0,0,0,0,2018-08-19
HHS Regions,Region 8,2018,34,576,0,1,0.173611,0,0.173611,2018-08-19
HHS Regions,Region 9,2018,34,382,0,0,0,0,0,2018-08-19
HHS Regions,Region 10,2018,34,249,3,1,1.60643,1.20482,0.401606,2018-08-19
HHS Regions,Region 1,2018,35,287,0,0,0,0,0,2018-08-26
HHS Regions,Region 2,2018,35,920,1,2,0.326087,0.108696,0.217391,2018-08-26
HHS Regions,Region 3,2018,35,562,0,2,0.355872,0,0.355872,2018-08-26
HHS Regions,Region 4,2018,35,2514,89,25,4.53461,3.54018,0.994431,2018-08-26
HHS Regions,Region 5,2018,35,1416,2,1,0.211864,0.141243,0.0706215,2018-08-26
HHS Regions,Region 6,2018,35,1045,3,3,0.574163,0.287081,0.287081,2018-08-26
HHS Regions,Region 7,2018,35,632,0,0,0,0,0,2018-08-26
HHS Regions,Region 8,2018,35,622,0,0,0,0,0,2018-08-26
HHS Regions,Region 9,2018,35,417,2,0,0.479616,0.479616,0,2018-08-26
HHS Regions,Region 10,2018,35,297,1,0,0.3367,0.3367,0,2018-08-26
HHS Regions,Region 1,2018,36,347,1,0,0.288184,0.288184,0,2018-09-02
HHS Regions,Region 2,2018,36,916,4,0,0.436681,0.436681,0,2018-09-02
HHS Regions,Region 3,2018,36,640,2,1,0.46875,0.3125,0.15625,2018-09-02
HHS Regions,Region 4,2018,36,2742,88,32,4.37637,3.20934,1.16703,2018-09-02
HHS Regions,Region 5,2018,36,1765,10,1,0.623229,0.566572,0.0566572,2018-09-02
HHS Regions,Region 6,2018,36,1233,8,15,1.86537,0.648824,1.21655,2018-09-02
HHS Regions,Region 7,2018,36,687,0,0,0,0,0,2018-09-02
HHS Regions,Region 8,2018,36,699,1,0,0.143062,0.143062,0,2018-09-02
HHS Regions,Region 9,2018,36,458,1,2,0.655022,0.218341,0.436681,2018-09-02
HHS Regions,Region 10,2018,36,299,4,1,1.67224,1.33779,0.334448,2018-09-02
HHS Regions,Region 1,2018,37,486,0,0,0,0,0,2018-09-09
HHS Regions,Region 2,2018,37,1334,1,0,0.0749625,0.0749625,0,2018-09-09
HHS Regions,Region 3,2018,37,762,5,2,0.918635,0.656168,0.262467,2018-09-09
HHS Regions,Region 4,2018,37,3040,120,36,5.13158,3.94737,1.18421,2018-09-09
HHS Regions,Region 5,2018,37,2212,14,2,0.723327,0.632911,0.0904159,2018-09-09
HHS Regions,Region 6,2018,37,1489,4,6,0.671592,0.268637,0.402955,2018-09-09
HHS Regions,Region 7,2018,37,879,2,0,0.227531,0.227531,0,2018-09-09
HHS Regions,Region 8,2018,37,843,2,0,0.237248,0.237248,0,2018-09-09
HHS Regions,Region 9,2018,37,549,3,1,0.728597,0.546448,0.182149,2018-09-09
HHS Regions,Region 10,2018,37,436,4,1,1.14679,0.917431,0.229358,2018-09-09
HHS Regions,Region 1,2018,38,609,1,1,0.328407,0.164204,0.164204,2018-09-16
HHS Regions,Region 2,2018,38,1344,5,1,0.446429,0.372024,0.0744048,2018-09-16
HHS Regions,Region 3,2018,38,883,2,2,0.453001,0.226501,0.226501,2018-09-16
HHS Regions,Region 4,2018,38,3344,113,39,4.54545,3.37919,1.16627,2018-09-16
HHS Regions,Region 5,2018,38,2666,11,8,0.712678,0.412603,0.300075,2018-09-16
HHS Regions,Region 6,2018,38,1671,11,10,1.25673,0.658288,0.598444,2018-09-16
HHS Regions,Region 7,2018,38,868,6,2,0.921659,0.691244,0.230415,2018-09-16
HHS Regions,Region 8,2018,38,766,1,0,0.130548,0.130548,0,2018-09-16
