"","state","week_end_date","week_start_date","baseline_all_cause","baseline_all_cause_lower","baseline_all_cause_upper","all_cause_deaths","excess_all_cause_deaths","covid.death.hybrid","year","week","day","baseline_pi","baseline_pi_lower","baseline_pi_upper","pneumonia_influenza_covid","excess_pneumonia_influenza_covid","pic.denom","date","testN","covid.track.death","pop2019","test.week.per.capita","week_end"
"1095","CA",2017-04-22,2017-04-16,5102,4960,5243,5072,-30,0,2017,16,1,397,358,437.025,401,4,5072.5,NA,NA,NA,NA,NA,NA
"1096","CA",2017-04-29,2017-04-23,5064,4923,5206,5269,205,0,2017,17,1,404,364,445,400,-4,5269.5,NA,NA,NA,NA,NA,NA
"1097","CA",2017-05-06,2017-04-30,5041,4899,5183,5226,185,0,2017,18,1,395,355,436,381,-14,5226.5,NA,NA,NA,NA,NA,NA
"1098","CA",2017-05-13,2017-05-07,5026,4885,5168,4892,-134,0,2017,19,1,365,328,405,391,26,4892.5,NA,NA,NA,NA,NA,NA
"1099","CA",2017-05-20,2017-05-14,5032,4888.975,5176.025,5059,27,0,2017,20,1,377,338,416,349,-28,5059.5,NA,NA,NA,NA,NA,NA
"1100","CA",2017-05-27,2017-05-21,5006,4867,5147,4846,-160,0,2017,21,1,355,317,394,354,-1,4846.5,NA,NA,NA,NA,NA,NA
"1101","CA",2017-06-03,2017-05-28,5000,4857,5142,4890,-110,0,2017,22,1,355,318,394,367,12,4890.5,NA,NA,NA,NA,NA,NA
"1102","CA",2017-06-10,2017-06-04,4951,4811,5092,4849,-102,0,2017,23,1,344,307,383,325,-19,4849.5,NA,NA,NA,NA,NA,NA
"1103","CA",2017-06-17,2017-06-11,4927,4782,5071,4913,-14,0,2017,24,1,344,307,383,344,0,4913.5,NA,NA,NA,NA,NA,NA
"1104","CA",2017-06-24,2017-06-18,4838,4696.975,4978,5147,309,0,2017,25,1,348,311.975,386,345,-3,5147.5,NA,NA,NA,NA,NA,NA
"1105","CA",2017-07-01,2017-06-25,4839,4698,4976,4849,10,0,2017,26,1,328,292,365,339,11,4849.5,NA,NA,NA,NA,NA,NA
"1106","CA",2017-07-08,2017-07-02,4917,4777,5062,4913,-4,0,2017,27,1,338,302,375,305,-33,4913.5,NA,NA,NA,NA,NA,NA
"1107","CA",2017-07-15,2017-07-09,4872,4733,5017,4746,-126,0,2017,28,1,321,287,358,304,-17,4746.5,NA,NA,NA,NA,NA,NA
"1108","CA",2017-07-22,2017-07-16,4811,4669,4951,4781,-30,0,2017,29,1,317,281,353,296,-21,4781.5,NA,NA,NA,NA,NA,NA
"1109","CA",2017-07-29,2017-07-23,4795,4655,4939,4636,-159,0,2017,30,1,306,272,342,311,5,4636.5,NA,NA,NA,NA,NA,NA
"1110","CA",2017-08-05,2017-07-30,4776,4638,4916,4828,52,0,2017,31,1,318,283,354,304,-14,4828.5,NA,NA,NA,NA,NA,NA
"1111","CA",2017-08-12,2017-08-06,4787,4649,4924,4683,-104,0,2017,32,1,310,275,346,286,-24,4683.5,NA,NA,NA,NA,NA,NA
"1112","CA",2017-08-19,2017-08-13,4815,4673,4951,4611,-204,0,2017,33,1,309,274,345,286,-23,4611.5,NA,NA,NA,NA,NA,NA
"1113","CA",2017-08-26,2017-08-20,4761,4622.975,4898,4512,-249,0,2017,34,1,296,262,331,311,15,4512.5,NA,NA,NA,NA,NA,NA
"1114","CA",2017-09-02,2017-08-27,4813,4675,4956,5017,204,0,2017,35,1,336,300,373,306,-30,5017.5,NA,NA,NA,NA,NA,NA
"1115","CA",2017-09-09,2017-09-03,4784,4644,4923,4998,214,0,2017,36,1,329,294,367,305,-24,4998.5,NA,NA,NA,NA,NA,NA
"1116","CA",2017-09-16,2017-09-10,4846,4712,4990.025,4707,-139,0,2017,37,1,316,282,353,301,-15,4707.5,NA,NA,NA,NA,NA,NA
"1117","CA",2017-09-23,2017-09-17,4854,4714,4997,4763,-91,0,2017,38,1,320,285,356,314,-6,4763.5,NA,NA,NA,NA,NA,NA
"1118","CA",2017-09-30,2017-09-24,4843,4702,4983,5002,159,0,2017,39,1,332,296,370,300,-32,5002.5,NA,NA,NA,NA,NA,NA
"1119","CA",2017-10-07,2017-10-01,4848,4710,4988,4814,-34,0,2017,40,1,318,282,354,308,-10,4814.5,NA,NA,NA,NA,NA,NA
"1120","CA",2017-10-14,2017-10-08,4854,4716,4997,4936,82,0,2017,41,1,325,290,363,296,-29,4936.5,NA,NA,NA,NA,NA,NA
"1121","CA",2017-10-21,2017-10-15,4929,4792,5074.025,4992,63,0,2017,42,1,337,301,374,324,-13,4992.5,NA,NA,NA,NA,NA,NA
"1122","CA",2017-10-28,2017-10-22,4956,4815,5099.025,4963,7,0,2017,43,1,337,302,374,342,5,4963.5,NA,NA,NA,NA,NA,NA
"1123","CA",2017-11-04,2017-10-29,5031.5,4886,5173,4926,-105.5,0,2017,44,1,344,308,382,315,-29,4926.5,NA,NA,NA,NA,NA,NA
"1124","CA",2017-11-11,2017-11-05,5117,4974,5261,4900,-217,0,2017,45,1,354,318,392,318,-36,4900.5,NA,NA,NA,NA,NA,NA
"1125","CA",2017-11-18,2017-11-12,5182,5039,5327,4840,-342,0,2017,46,1,359,322,399,344,-15,4840.5,NA,NA,NA,NA,NA,NA
"1126","CA",2017-11-25,2017-11-19,5268,5125,5415,5059,-209,0,2017,47,1,389,350,429,339,-50,5059.5,NA,NA,NA,NA,NA,NA
"1127","CA",2017-12-02,2017-11-26,5392,5245,5543,4957,-435,0,2017,48,1,402,363,443,367,-35,4957.5,NA,NA,NA,NA,NA,NA
"1128","CA",2017-12-09,2017-12-03,5485,5335,5635,5289,-196,0,2017,49,1,445,404,489,376,-69,5289.5,NA,NA,NA,NA,NA,NA
"1129","CA",2017-12-16,2017-12-10,5608,5458,5760,5469,-139,0,2017,50,1,486,442,531,410,-76,5469.5,NA,NA,NA,NA,NA,NA
"1130","CA",2017-12-23,2017-12-17,5729,5578,5885,5792,63,0,2017,51,1,542,496,590,504,-38,5792.5,NA,NA,NA,NA,NA,NA
"1131","CA",2017-12-30,2017-12-24,5831,5682,5987,6555,724,0,2017,52,1,640,591,692,688,48,6555.50000000001,NA,NA,NA,NA,NA,NA
"1132","CA",2018-01-06,2017-12-31,5915,5762,6071,7042,1127,0,2018,1,1,714,659,768,937,223,7042.5,NA,NA,NA,NA,NA,NA
"1133","CA",2018-01-13,2018-01-07,5946,5792,6103,6862,916,0,2018,2,1,709,656,764,981,272,6862.5,NA,NA,NA,NA,NA,NA
"1134","CA",2018-01-20,2018-01-14,5947,5791,6102,6342,395,0,2018,3,1,660,608,713,856,196,6342.5,NA,NA,NA,NA,NA,NA
"1135","CA",2018-01-27,2018-01-21,5925,5770,6080,5845,-80,0,2018,4,1,608,558,658,684,76,5845.5,NA,NA,NA,NA,NA,NA
"1136","CA",2018-02-03,2018-01-28,5911,5754,6068,5981,70,0,2018,5,1,621,573,673,688,67,5981.5,NA,NA,NA,NA,NA,NA
"1137","CA",2018-02-10,2018-02-04,5875,5723,6027,5567,-308,0,2018,6,1,574,526,624,590,16,5567.5,NA,NA,NA,NA,NA,NA
"1138","CA",2018-02-17,2018-02-11,5822,5667,5979,5627,-195,0,2018,7,1,572,523,621,518,-54,5627.5,NA,NA,NA,NA,NA,NA
"1139","CA",2018-02-24,2018-02-18,5751,5596.975,5909.025,5692,-59,0,2018,8,1,565,518,615,552,-13,5692.5,NA,NA,NA,NA,NA,NA
"1140","CA",2018-03-03,2018-02-25,5670,5519,5824,5731,61,0,2018,9,1,554,506,602,522,-32,5731.5,NA,NA,NA,NA,NA,NA
"1141","CA",2018-03-10,2018-03-04,5592,5438,5743,5923,331,0,2018,10,1,557,511,606,575,18,5923.5,NA,NA,NA,NA,NA,NA
"1142","CA",2018-03-17,2018-03-11,5518,5372,5672,5686,168,0,2018,11,1,520,474,567,529,9,5686.5,NA,NA,NA,NA,NA,NA
"1143","CA",2018-03-24,2018-03-18,5447,5300,5599,5486,39,0,2018,12,1,488,444,534,488,0,5486.5,NA,NA,NA,NA,NA,NA
"1144","CA",2018-03-31,2018-03-25,5347,5200,5497.025,5372,25,0,2018,13,1,460,418,504,494,34,5372.5,NA,NA,NA,NA,NA,NA
"1145","CA",2018-04-07,2018-04-01,5282,5138,5430,5279,-3,0,2018,14,1,440,398,482,454,14,5279.5,NA,NA,NA,NA,NA,NA
"1146","CA",2018-04-14,2018-04-08,5230,5085,5378,5090,-140,0,2018,15,1,414,374,456,366,-48,5090.5,NA,NA,NA,NA,NA,NA
"1147","CA",2018-04-21,2018-04-15,5181,5037,5325,4996,-185,0,2018,16,1,397,358.975,437.025,390,-7,4996.5,NA,NA,NA,NA,NA,NA
"1148","CA",2018-04-28,2018-04-22,5140,4996,5284,5139,-1,0,2018,17,1,400,360,440.025,406,6,5139.5,NA,NA,NA,NA,NA,NA
"1149","CA",2018-05-05,2018-04-29,5111,4967,5259,4968,-143,0,2018,18,1,380,342,421,348,-32,4968.5,NA,NA,NA,NA,NA,NA
"1150","CA",2018-05-12,2018-05-06,5075,4935.975,5219,4946,-129,0,2018,19,1,371,332,411,376,5,4946.5,NA,NA,NA,NA,NA,NA
"1151","CA",2018-05-19,2018-05-13,5046,4902,5190,4696,-350,0,2018,20,1,346,308,383,324,-22,4696.5,NA,NA,NA,NA,NA,NA
"1152","CA",2018-05-26,2018-05-20,5013,4870,5154,4845,-168,0,2018,21,1,350,315,389,310,-40,4845.5,NA,NA,NA,NA,NA,NA
"1153","CA",2018-06-02,2018-05-27,4984,4847,5131,4935,-49,0,2018,22,1,351,313,390,306,-45,4935.5,NA,NA,NA,NA,NA,NA
"1154","CA",2018-06-09,2018-06-03,4944,4803,5090,5039,95,0,2018,23,1,351,314,389,328,-23,5039.5,NA,NA,NA,NA,NA,NA
"1155","CA",2018-06-16,2018-06-10,4932,4795,5075,4804,-128,0,2018,24,1,332,296,370,317,-15,4804.5,NA,NA,NA,NA,NA,NA
"1156","CA",2018-06-23,2018-06-17,4869,4729,5010,4881,12,0,2018,25,1,329,294,366.025,303,-26,4881.5,NA,NA,NA,NA,NA,NA
"1157","CA",2018-06-30,2018-06-24,4838,4699,4981,4757,-81,0,2018,26,1,316,281,353,304,-12,4757.5,NA,NA,NA,NA,NA,NA
"1158","CA",2018-07-07,2018-07-01,4769,4625,4906,4810,41,0,2018,27,1,284,251,319,274,-10,4810.5,NA,NA,NA,NA,NA,NA
"1159","CA",2018-07-14,2018-07-08,4741,4602,4878,4991,250,0,2018,28,1,293,260,329,309,16,4991.5,NA,NA,NA,NA,NA,NA
"1160","CA",2018-07-21,2018-07-15,4723,4586,4861,4723,0,0,2018,29,1,276,244,310,293,17,4723.5,NA,NA,NA,NA,NA,NA
"1161","CA",2018-07-28,2018-07-22,4711,4574,4847,4783,72,0,2018,30,1,279,246,313,320,41,4783.5,NA,NA,NA,NA,NA,NA
"1162","CA",2018-08-04,2018-07-29,4724,4585,4867,4713,-11,0,2018,31,1,277,244,312,297,20,4713.5,NA,NA,NA,NA,NA,NA
"1163","CA",2018-08-11,2018-08-05,4754,4618,4894,4803,49,0,2018,32,1,287,254,322,303,16,4803.5,NA,NA,NA,NA,NA,NA
"1164","CA",2018-08-18,2018-08-12,4759,4623,4899,4803,44,0,2018,33,1,288,254,323,274,-14,4803.5,NA,NA,NA,NA,NA,NA
"1165","CA",2018-08-25,2018-08-19,4736,4596,4874,4761,25,0,2018,34,1,282,249,317,257,-25,4761.5,NA,NA,NA,NA,NA,NA
"1166","CA",2018-09-01,2018-08-26,4730,4593,4868,4685,-45,0,2018,35,1,277,245,311,253,-24,4685.5,NA,NA,NA,NA,NA,NA
"1167","CA",2018-09-08,2018-09-02,4742,4602,4882,4635,-107,0,2018,36,1,275,242,309,264,-11,4635.5,NA,NA,NA,NA,NA,NA
"1168","CA",2018-09-15,2018-09-09,4755,4618,4895,4674,-81,0,2018,37,1,277,245,312,304,27,4674.5,NA,NA,NA,NA,NA,NA
"1169","CA",2018-09-22,2018-09-16,4776,4640,4913,4848,72,0,2018,38,1,289,255,323,291,2,4848.5,NA,NA,NA,NA,NA,NA
"1170","CA",2018-09-29,2018-09-23,4779,4642,4925,4807,28,0,2018,39,1,285,251,319,284,-1,4807.5,NA,NA,NA,NA,NA,NA
"1171","CA",2018-10-06,2018-09-30,4806,4666.975,4944,4771,-35,0,2018,40,1,283,251,319,305,22,4771.5,NA,NA,NA,NA,NA,NA
"1172","CA",2018-10-13,2018-10-07,4813,4675,4952,4731,-82,0,2018,41,1,280,247,314,284,4,4731.5,NA,NA,NA,NA,NA,NA
"1173","CA",2018-10-20,2018-10-14,4837,4697,4977,4846,9,0,2018,42,1,288,255,323,300,12,4846.5,NA,NA,NA,NA,NA,NA
"1174","CA",2018-10-27,2018-10-21,4877,4739,5022,4882,5,0,2018,43,1,294,261,330,322,28,4882.5,NA,NA,NA,NA,NA,NA
"1175","CA",2018-11-03,2018-10-28,4910,4768,5050.025,4923,13,0,2018,44,1,300,266,335,325,25,4923.5,NA,NA,NA,NA,NA,NA
"1176","CA",2018-11-10,2018-11-04,4975,4835,5117,5057,82,0,2018,45,1,316,281,353,308,-8,5057.5,NA,NA,NA,NA,NA,NA
"1177","CA",2018-11-17,2018-11-11,5033,4893,5179,5049,16,0,2018,46,1,323,287,359,323,0,5049.5,NA,NA,NA,NA,NA,NA
"1178","CA",2018-11-24,2018-11-18,5115,4974,5259,5278,163,0,2018,47,1,350,313,388,343,-7,5278.5,NA,NA,NA,NA,NA,NA
"1179","CA",2018-12-01,2018-11-25,5252,5109,5395,5083,-169,0,2018,48,1,357,318,395,386,29,5083.5,NA,NA,NA,NA,NA,NA
"1180","CA",2018-12-08,2018-12-02,5363,5219,5508,5356,-7,0,2018,49,1,395,356,435,407,12,5356.5,NA,NA,NA,NA,NA,NA
"1181","CA",2018-12-15,2018-12-09,5514,5362.975,5665,5278,-236,0,2018,50,1,414,373,456,406,-8,5278.5,NA,NA,NA,NA,NA,NA
"1182","CA",2018-12-22,2018-12-16,5636,5487,5792,5310,-326,0,2018,51,1,439,397,482,414,-25,5310.5,NA,NA,NA,NA,NA,NA
"1183","CA",2018-12-29,2018-12-23,5709,5560,5863.025,5398,-311,0,2018,52,1,462,420,505.025,394,-68,5398.5,NA,NA,NA,NA,NA,NA
"1184","CA",2019-01-05,2018-12-30,5774,5621,5929,5692,-82,0,2019,1,1,503,458,548,472,-31,5692.5,NA,NA,NA,NA,NA,NA
"1185","CA",2019-01-12,2019-01-06,5797,5646,5947,5780,-17,0,2019,2,1,518,473,566,491,-27,5780.5,NA,NA,NA,NA,NA,NA
"1186","CA",2019-01-19,2019-01-13,5848.5,5697,6005.025,5654,-194.5,0,2019,3,1,520,475.975,568,526,6,5654.5,NA,NA,NA,NA,NA,NA
"1187","CA",2019-01-26,2019-01-20,5871,5717,6024,5519,-352,0,2019,4,1,514,470,560,469,-45,5519.5,NA,NA,NA,NA,NA,NA
"1188","CA",2019-02-02,2019-01-27,5861,5710,6017,5467,-394,0,2019,5,1,511,467,557,448,-63,5467.5,NA,NA,NA,NA,NA,NA
"1189","CA",2019-02-09,2019-02-03,5834,5676.975,5986,5603,-231,0,2019,6,1,521,475,566,443,-78,5603.5,NA,NA,NA,NA,NA,NA
"1190","CA",2019-02-16,2019-02-10,5784,5638,5938,5644,-140,0,2019,7,1,517,472,563,429,-88,5644.5,NA,NA,NA,NA,NA,NA
"1191","CA",2019-02-23,2019-02-17,5718,5567,5870,5818,100,0,2019,8,1,522,478,569,547,25,5818.5,NA,NA,NA,NA,NA,NA
"1192","CA",2019-03-02,2019-02-24,5640,5485,5792,5867,227,0,2019,9,1,513,469,559,505,-8,5867.5,NA,NA,NA,NA,NA,NA
"1193","CA",2019-03-09,2019-03-03,5568,5422,5718,5677,109,0,2019,10,1,485,440,530,483,-2,5677.5,NA,NA,NA,NA,NA,NA
"1194","CA",2019-03-16,2019-03-10,5476,5329,5624,5590,114,0,2019,11,1,461,418,504,464,3,5590.5,NA,NA,NA,NA,NA,NA
"1195","CA",2019-03-23,2019-03-17,5391,5244,5541,5531,140,0,2019,12,1,441,400,485,487,46,5531.5,NA,NA,NA,NA,NA,NA
"1196","CA",2019-03-30,2019-03-24,5338,5193,5486,5511,173,0,2019,13,1,430,389,474,513,83,5511.5,NA,NA,NA,NA,NA,NA
"1197","CA",2019-04-06,2019-03-31,5263,5118,5411,5480,217,0,2019,14,1,415,375,457,416,1,5480.5,NA,NA,NA,NA,NA,NA
"1198","CA",2019-04-13,2019-04-07,5219,5074,5365,5215,-4,0,2019,15,1,386,348,427,386,0,5215.5,NA,NA,NA,NA,NA,NA
"1199","CA",2019-04-20,2019-04-14,5146,5003,5293,5200,54,0,2019,16,1,373,336,412,385,12,5200.5,NA,NA,NA,NA,NA,NA
"1200","CA",2019-04-27,2019-04-21,5123,4977,5269,5088,-35,0,2019,17,1,360,323,399,346,-14,5088.5,NA,NA,NA,NA,NA,NA
"1201","CA",2019-05-04,2019-04-28,5070,4929,5215,5029,-41,0,2019,18,1,347,310,386,347,0,5029.5,NA,NA,NA,NA,NA,NA
"1202","CA",2019-05-11,2019-05-05,5058,4918,5204,5019,-39,0,2019,19,1,343,306,380,381,38,5019.5,NA,NA,NA,NA,NA,NA
"1203","CA",2019-05-18,2019-05-12,5022,4878,5167,5062,40,0,2019,20,1,338,300,376,359,21,5062.5,NA,NA,NA,NA,NA,NA
"1204","CA",2019-05-25,2019-05-19,4976,4837,5119,5136,160,0,2019,21,1,335,300,373,329,-6,5136.5,NA,NA,NA,NA,NA,NA
"1205","CA",2019-06-01,2019-05-26,4945,4799.975,5086,5033,88,0,2019,22,1,323,286,359,327,4,5033.5,NA,NA,NA,NA,NA,NA
"1206","CA",2019-06-08,2019-06-02,4909,4773,5045,5113,204,0,2019,23,1,322,287,359,332,10,5113.5,NA,NA,NA,NA,NA,NA
"1207","CA",2019-06-15,2019-06-09,4930,4794,5074,5183,253,0,2019,24,1,328,293,364,327,-1,5183.5,NA,NA,NA,NA,NA,NA
"1208","CA",2019-06-22,2019-06-16,4840,4699,4978.025,4914,74,0,2019,25,1,299,265,334,319,20,4914.5,NA,NA,NA,NA,NA,NA
"1209","CA",2019-06-29,2019-06-23,4803,4664,4941.025,4849,46,0,2019,26,1,291,258,326,320,29,4849.5,NA,NA,NA,NA,NA,NA
"1210","CA",2019-07-06,2019-06-30,4772,4634,4908,4912,140,0,2019,27,1,291,258,326,290,-1,4912.5,NA,NA,NA,NA,NA,NA
"1211","CA",2019-07-13,2019-07-07,4833,4695,4972,4819,-14,0,2019,28,1,271,239,306,313,42,4819.5,NA,NA,NA,NA,NA,NA
"1212","CA",2019-07-20,2019-07-14,4781,4639,4923,4714,-67,0,2019,29,1,261,229,294,288,27,4714.5,NA,NA,NA,NA,NA,NA
"1213","CA",2019-07-27,2019-07-21,4758,4620,4899,5001,243,0,2019,30,1,275,242,309,280,5,5001.5,NA,NA,NA,NA,NA,NA
"1214","CA",2019-08-03,2019-07-28,4723,4588,4863,4641,-82,0,2019,31,1,252,221,285,269,17,4641.5,NA,NA,NA,NA,NA,NA
"1215","CA",2019-08-10,2019-08-04,4723,4581,4862,4763,40,0,2019,32,1,259,228,293,252,-7,4763.5,NA,NA,NA,NA,NA,NA
"1216","CA",2019-08-17,2019-08-11,4788,4648,4931,4701,-87,0,2019,33,1,264,232,297,254,-10,4701.5,NA,NA,NA,NA,NA,NA
"1217","CA",2019-08-24,2019-08-18,4813,4670.975,4955,4765,-48,0,2019,34,1,270,238,304,262,-8,4765.5,NA,NA,NA,NA,NA,NA
"1218","CA",2019-08-31,2019-08-25,4799,4659,4943,4800,1,0,2019,35,1,271,237,304,269,-2,4800.5,NA,NA,NA,NA,NA,NA
"1219","CA",2019-09-07,2019-09-01,4829,4689,4975,4846,17,0,2019,36,1,276,243,310,252,-24,4846.5,NA,NA,NA,NA,NA,NA
"1220","CA",2019-09-14,2019-09-08,4822,4682,4962,4851,29,0,2019,37,1,274,241,308,247,-27,4851.5,NA,NA,NA,NA,NA,NA
"1221","CA",2019-09-21,2019-09-15,4791,4654,4933,4813,22,0,2019,38,1,267,234,300,279,12,4813.5,NA,NA,NA,NA,NA,NA
"1222","CA",2019-09-28,2019-09-22,4838,4697,4980,4832,-6,0,2019,39,1,272,239,305,285,13,4832.5,NA,NA,NA,NA,NA,NA
"1223","CA",2019-10-05,2019-09-29,4837,4698,4977,4966,129,0,2019,40,1,277,244,311,268,-9,4966.5,NA,NA,NA,NA,NA,NA
"1224","CA",2019-10-12,2019-10-06,4858,4717.975,4999.025,4923,65,0,2019,41,1,275,243,309,310,35,4923.5,NA,NA,NA,NA,NA,NA
"1225","CA",2019-10-19,2019-10-13,4889,4748,5033,5065,176,0,2019,42,1,285,251,320,294,9,5065.5,NA,NA,NA,NA,NA,NA
"1226","CA",2019-10-26,2019-10-20,4914,4775,5054,5099,185,0,2019,43,1,289,256,323,316,27,5099.5,NA,NA,NA,NA,NA,NA
"1227","CA",2019-11-02,2019-10-27,4969,4828,5112,5135,166,0,2019,44,1,296,263,332,329,33,5135.5,NA,NA,NA,NA,NA,NA
"1228","CA",2019-11-09,2019-11-03,5052,4912,5196,5303,251,0,2019,45,1,316,280,353,345,29,5303.5,NA,NA,NA,NA,NA,NA
"1229","CA",2019-11-16,2019-11-10,5165,5023,5315,5123,-42,0,2019,46,1,319,284,356,302,-17,5123.5,NA,NA,NA,NA,NA,NA
"1230","CA",2019-11-23,2019-11-17,5254,5106,5400,5165,-89,0,2019,47,1,334,298,371,320,-14,5165.5,NA,NA,NA,NA,NA,NA
"1231","CA",2019-11-30,2019-11-24,5336,5189,5486,5181,-155,0,2019,48,1,347,311,386,306,-41,5181.5,NA,NA,NA,NA,NA,NA
"1232","CA",2019-12-07,2019-12-01,5438,5287,5591,5520,82,0,2019,49,1,387,347,427,392,5,5520.5,NA,NA,NA,NA,NA,NA
"1233","CA",2019-12-14,2019-12-08,5538,5385,5687.025,5377,-161,0,2019,50,1,393,354,434,371,-22,5377.5,NA,NA,NA,NA,NA,NA
"1234","CA",2019-12-21,2019-12-15,5641,5492,5797,5399,-242,0,2019,51,1,413,372,456,373,-40,5399.5,NA,NA,NA,NA,NA,NA
"1235","CA",2019-12-28,2019-12-22,5766,5613,5919,5567,-199,0,2019,52,1,449,407,493,390,-59,5567.5,NA,NA,NA,NA,NA,NA
"1236","CA",2020-01-04,2019-12-29,5826,5675,5981,5885,59,0,2020,1,1,489,445,534,506,17,5885.5,NA,NA,NA,NA,NA,NA
"1237","CA",2020-01-11,2020-01-05,5892,5737.975,6047,5869,-23,0,2020,2,1,503,458,548,475,-28,5869.5,NA,NA,NA,NA,NA,NA
"1238","CA",2020-01-18,2020-01-12,5933,5776,6091,5826,-107,0,2020,3,1,509,466,556,577,68,5826.5,NA,NA,NA,NA,NA,NA
"1239","CA",2020-01-25,2020-01-19,5963,5810,6123.025,5827,-136,0,2020,4,1,519,474,564,513,-6,5827.5,NA,NA,NA,NA,NA,NA
"1240","CA",2020-02-01,2020-01-26,5958,5801,6114,5682,-276,0,2020,5,1,507,462,553.025,487,-20,5682.5,NA,NA,NA,NA,NA,NA
"1241","CA",2020-02-08,2020-02-02,5922,5769,6081.025,5909,-13,69,2020,6,1,524,479,570,517,-7,5909.5,NA,NA,NA,NA,NA,NA
"1242","CA",2020-02-15,2020-02-09,5862,5708,6015,5581,-281,0,2020,7,1,485,442,532,504,19,5581.5,NA,NA,NA,NA,NA,NA
"1243","CA",2020-02-22,2020-02-16,5803,5649,5958,5795,-8,73,2020,8,1,495,450,541,535,40,5795.5,NA,NA,NA,NA,NA,NA
"1244","CA",2020-02-29,2020-02-23,5723,5570,5881,5677,-46,0,2020,9,1,472,428,518,504,32,5677.5,NA,NA,NA,NA,NA,NA
"1245","CA",2020-03-07,2020-03-01,5633,5480,5786,5729,96,58,2020,10,1,462,419,507,539,77,5729.5,2020-03-01,16,0,39512223,0.000404937985898693,2020-03-07
"1246","CA",2020-03-14,2020-03-08,5539,5387,5692,5457,-82,58,2020,11,1,426,384,470,481,55,5457.5,2020-03-08,637,5,39512223,0.0161215935635917,2020-03-14
"1247","CA",2020-03-21,2020-03-15,5422,5271,5573,5671,249,44,2020,12,1,424,383,468,548,124,5671.5,2020-03-15,11360,19,39512223,0.287505969988072,2020-03-21
"1248","CA",2020-03-28,2020-03-22,5348,5205,5497,5684,336,130,2020,13,1,412,371,453,665,253,5684.5,2020-03-22,12664,77,39512223,0.320508415838815,2020-03-28
"1249","CA",2020-04-04,2020-03-29,5281,5137.975,5431,5972,691,289,2020,14,1,422,380,463,785,363,5972.5,2020-03-29,88508,175,39512223,2.24001570349509,2020-04-04
"1250","CA",2020-04-11,2020-04-05,5222,5075,5369,6038,816,381,2020,15,1,415,375,456,808,393,6038.5,2020-04-05,59519,333,39512223,1.50634399891902,2020-04-11
"1251","CA",2020-04-18,2020-04-12,5171,5026,5321,6122,951,533,2020,16,1,411,370,453,953,542,6122.5,2020-04-12,86447,463,39512223,2.18785462918652,2020-04-18
"1252","CA",2020-04-25,2020-04-19,5130,4984.975,5275.025,5927,797,526,2020,17,1,390,350,431,912,522,5927.5,2020-04-19,246369,579,39512223,6.23526041549219,2020-04-25
"1253","CA",2020-05-02,2020-04-26,5093,4947,5240,5732,639,542,2020,18,1,369,331,409.025,874,505,5732.5,2020-04-26,180768,520,39512223,4.57498936468343,2020-05-02
"1254","CA",2020-05-09,2020-05-03,5057,4915,5204.025,5656,599,550,2020,19,1,358,321,397,874,516,5656.5,2020-05-03,225767,507,39512223,5.71385214139938,2020-05-09
"1255","CA",2020-05-16,2020-05-10,5024,4879,5168.025,5672,648,499,2020,20,1,353,316,392,800,447,5672.5,2020-05-10,266556,526,39512223,6.74616561057575,2020-05-16
"1256","CA",2020-05-23,2020-05-17,4990,4848,5137,5516,526,484,2020,21,1,337,299,375,775,438,5516.5,2020-05-17,336180,504,39512223,8.50825325621391,2020-05-23
"1257","CA",2020-05-30,2020-05-24,4955,4809,5101,5577,622,457,2020,22,1,334,298,372,770,436,5577.5,2020-05-24,373289,448,39512223,9.44743098863357,2020-05-30
"1258","CA",2020-06-06,2020-05-31,4919,4771,5063,5490,571,442,2020,23,1,323,288,361,720,397,5490.5,2020-05-31,419705,403,39512223,10.6221560857257,2020-06-06
"1259","CA",2020-06-13,2020-06-07,4873,4728,5014,5535,662,441,2020,24,1,320,284,357,729,409,5535.5,2020-06-07,416093,430,39512223,10.530741335409,2020-06-13
"1260","CA",2020-06-20,2020-06-14,4827,4687,4969.025,5441,614,451,2020,25,1,309,274,346,729,420,5441.5,2020-06-14,510019,435,39512223,12.9078791643791,2020-06-20
"1261","CA",2020-06-27,2020-06-21,4782,4641,4925.025,5644,862,481,2020,26,1,317,282,352.025,768,451,5644.5,2020-06-21,627898,448,39512223,15.8912344668636,2020-06-27
"1262","CA",2020-07-04,2020-06-28,4736,4597,4875,5832,1096,610,2020,27,1,323,287,360,870,547,5832.5,2020-06-28,690721,441,39512223,17.4811981598707,2020-07-04
"1263","CA",2020-07-11,2020-07-05,4680,4541,4821.025,5926,1246,702,2020,28,1,326,289,362,1017,691,5926.5,2020-07-05,722664,632,39512223,18.2896315400933,2020-07-11
"1264","CA",2020-07-18,2020-07-12,4607,4471.975,4749,6090,1483,844,2020,29,1,332,296,371,1112,780,6090.5,2020-07-12,891523,650,39512223,22.5632205001475,2020-07-18
"1265","CA",2020-07-25,2020-07-19,4497,4363,4632,6017,1520,941,2020,30,1,328,291,364,1241,913,6017.5,2020-07-19,880137,742,39512223,22.2750565059324,2020-07-25
"1266","CA",2020-08-01,2020-07-26,4206,4078,4339,5878,1672,871,2020,31,1,320,284,356,1155,835,5878.5,2020-07-26,839232,887,39512223,21.2398072363582,2020-08-01
